	Availability of Nutrition Information from Chain Restaurants in	Is the Obesity Epidemic a Public Health Problem? A Decade	Strategies for Promoting Healthier Food Choices.” American Economic Review: Papers and Proceedings,	Doing it Now or	Prevalence and Trends in Obesity Among U.S.	Prevalence of Overweight, Obesity, and Extreme Obesity Among Adults: United States,	The Effect of Obesity and Cardiometabolic Risk Factor on Expenditures and Productivity in the US.” Obesity,	Size Matters: The Influence of Adolescent’s Weight and	Self-Perception and Mental Health among	The Impact of Obesity on	Annual Medical Spending Attributable to Obesity: Payer-	Will all Americans become Overweight or Obese? Estimating the Progression and	Department of Health and Human Services and U.S. Department of Agriculture, “2010 Dietary Guidelines for Americans,” 7th ed., Washington DC: U.S. Government Printing Office,	The Growth of Obesity and Technological Change: A Theoretical and Empirical Examination,”	The Long-Run Growth in Obesity as a Function of Technological Change.”	"Nutrient Contribution of Food Away From Home."" In America&apos;s Eating Habits: Changes and Consequences,"	Separating what We Eat from where:	Foundation. “Menu Labeling: Does Providing Nutrition Information at the Point of Purchase Affect Consumer Behavior?” Healthy Eating Research,	Taxing Caloric Sweetened Beverages: Potential Effects on	FDA Labeling Cost Model, Final Report.” Prepared for Amber Jessup, DHHS/PHS/FDA/CFSAN. Prepared by	Silliker Information.” Memo to File,	Online Appendix for ‘Are Restaurants Really Supersizing America?’”	Testing Laboratory. “Quality Nutrition Analysis.”	Evaluation Of Recordkeeping Costs For Food Manufacturers, Final Report.” Prepared for Andy Estrin and Cristina McLaughlin DHHS/PHS/FDA/CFSAN. Prepared by Aylin Sertkaya, Ayesha Berlind and Seda Erdem. Contract No. 223-01-2461, Task Order Number 5,	FDA Report,” ReCount Restaurant Census.	Under the Radar: Top 50	Acquisition Pace Quickens in 2010, but Despite Consolidation, Top Chains Still Account for Nearly 40	Sector 72: Sub: Single Unit & Multiunit Firms for the U.S:	Insights “New menu items at restaurants” Memo to File.	Display Signs & Design “Order/Get Menu Pricing” website http://www.dsdsign.com/Pages/menus3.htm. accessed on October 6,	McDonald’s meeting	Sector 72: Sub: Seating Capacity for the U.S. and States:	Statistics. “Job Openings and Labor Turnover Survey: Accommodation and food services,	Paying Attention to Retention.”	KFC’s New Computer-Based Training Program Proves a Time Saver and Better Tool for	Statistics. “Occupational Employment Statistics Query System:	Statistics. “Occupational Employment Statistics Query System:	Statistics. “Occupational Employment Statistics Query System:	Consumer Awareness of Fast-Food Calorie Information in New York City After Implementation of a Menu Labeling Regulation.”	"Calorie Posting in Chain Restaurants."""	Purchasing Behavior and Calorie Information at Fast-Food Chains in	The Psychology of Food Consumption: Strategies for Promoting Healthier Food Choices”. American Economic Review:	"Calorie Labeling And Food Choices: A First Look At The Effects On Low-Income People In New York City."""	Adolescent Fast Food and Restaurant Ordering Behavior with and without Calorie and Fat Content Menu Information.”	Do Nutrition Labels Improve Dietary Outcomes?	Mandatory Menu Labeling in One Fast-Food Chain in King County,	Child and Adolescent Fast-Food Choice and the Influence of Calorie Labeling:	"Nutrition Menu Labeling May Lead to Lower-Calorie Restaurant Meal Choices for Children."" Pediatrics,"	Measuring the Health of the U.S. Population,” Brookings Paper, Microeconomics,	Obesity-Related Quality-Adjusted Life Years Lost in the U.S. from 1993-2008,”	Trends in Quality-Adjusted Life-Years Lost Contributed by Smoking and Obesity,”	Statistical Abstract of the United States:	Modeling Weight-Loss Maintenance to Help Prevent Body Weight Regain,”	Sectors 44-45: Sub: Single Unit & Multiunit Firms for the U.S:	Sector 72: Sub: Single Unit & Multiunit Firms for the US:	Sector 71: Sub: Single Unit & Multiunit Firms for the US:	Sector 51: Sub: Single Unit & Multiunit Firms for the US:	Association.	Association. When American Flies, it Works:	Global Airline Industry Program, “Total Operating Fleet,” Airline Data Project.	Global Airline Industry Program, “Average Seat Capacity of Total Operating Fleet,” Airline Data Project.	Transportation Statistics. “Appendix D – Modal Profiles, Rail Profile,” National Transportation Statistics.	The Partner of Choice: Annual Report FY	Transportation Statistics. National Census of Ferry Operators.
"""FDA Labeling Cost Model, Final Report"""	0.37777777777777777	0.41666666666666663	0.33333333333333337	0.5151515151515151	0.4042553191489362	0.4339622641509434	0.4035087719298246	0.41666666666666663	0.40909090909090906	0.5121951219512195	0.3191489361702128	0.4042553191489362	0.4516129032258065	0.3584905660377359	0.37254901960784315	0.368421052631579	0.5121951219512195	0.32258064516129037	0.44680851063829785	0.22807017543859653	0.4285714285714286	0.4117647058823529	0.37777777777777777	0.38888888888888884	0.2682926829268293	0.4871794871794872	0.3928571428571429	0.45833333333333337	0.4222222222222223	0.4137931034482759	0.33333333333333337	0.41666666666666663	0.3846153846153846	0.45945945945945943	0.4117647058823529	0.5111111111111111	0.5111111111111111	0.5111111111111111	0.2727272727272727	0.31707317073170727	0.4042553191489362	0.3928571428571429	0.35593220338983056	0.34615384615384615	0.3913043478260869	0.23404255319148937	0.276595744680851	0.2692307692307693	0.43999999999999995	0.4576271186440678	0.3584905660377359	0.38095238095238093	0.31999999999999995	0.4693877551020408	0.44680851063829785	0.44680851063829785	0.44680851063829785	0.5625	0.39534883720930236	0.33333333333333337	0.3448275862068966	0.33333333333333337	0.37777777777777777	0.4222222222222223
"""FDA Report"""	0.5757575757575757	0.5555555555555556	0.5714285714285714	0.5238095238095238	0.6571428571428571	0.7073170731707317	0.6444444444444444	0.6666666666666667	0.625	0.6551724137931034	0.6	0.6571428571428571	0.6799999999999999	0.6585365853658536	0.641025641025641	0.6	0.5862068965517242	0.64	0.7142857142857143	0.5555555555555556	0.6	0.5897435897435898	0.6363636363636364	0.6666666666666667	0.31034482758620685	0.4814814814814815	0.6363636363636364	0.6666666666666667	0.6363636363636364	0.6956521739130435	0.6296296296296297	0.6666666666666667	0.65	0.52	0.641025641025641	0.6363636363636364	0.6363636363636364	0.6363636363636364	0.5813953488372092	0.5172413793103448	0.6571428571428571	0.5909090909090908	0.6170212765957447	0.6	0.5882352941176471	0.6571428571428571	0.6	0.65	0.6842105263157895	0.7021276595744681	0.7073170731707317	0.6	0.631578947368421	0.6756756756756757	0.6571428571428571	0.6571428571428571	0.6571428571428571	0.7	0.5483870967741935	0.5714285714285714	0.6086956521739131	0.5384615384615384	0.4545454545454546	0.5757575757575757
"""FDA Report"""	0.5757575757575757	0.5555555555555556	0.5714285714285714	0.5238095238095238	0.6571428571428571	0.7073170731707317	0.6444444444444444	0.6666666666666667	0.625	0.6551724137931034	0.6	0.6571428571428571	0.6799999999999999	0.6585365853658536	0.641025641025641	0.6	0.5862068965517242	0.64	0.7142857142857143	0.5555555555555556	0.6	0.5897435897435898	0.6363636363636364	0.6666666666666667	0.31034482758620685	0.4814814814814815	0.6363636363636364	0.6666666666666667	0.6363636363636364	0.6956521739130435	0.6296296296296297	0.6666666666666667	0.65	0.52	0.641025641025641	0.6363636363636364	0.6363636363636364	0.6363636363636364	0.5813953488372092	0.5172413793103448	0.6571428571428571	0.5909090909090908	0.6170212765957447	0.6	0.5882352941176471	0.6571428571428571	0.6	0.65	0.6842105263157895	0.7021276595744681	0.7073170731707317	0.6	0.631578947368421	0.6756756756756757	0.6571428571428571	0.6571428571428571	0.6571428571428571	0.7	0.5483870967741935	0.5714285714285714	0.6086956521739131	0.5384615384615384	0.4545454545454546	0.5757575757575757
"""Menu Labeling: Does Providing Nutrition Information at the Point of Purchase Affect Consumer Behavior?"""	0.24528301886792447	0.2857142857142857	0.32258064516129037	0.5609756097560976	0.34545454545454546	0.2786885245901639	0.3846153846153846	0.2857142857142857	0.34615384615384615	0.4285714285714286	0.3090909090909091	0.2727272727272727	0.34285714285714286	0.34426229508196726	0.38983050847457623	0.29230769230769227	0.4693877551020408	0.1428571428571429	0.3090909090909091	0.29230769230769227	0.48	0.38983050847457623	0.39622641509433965	0.32499999999999996	0.5102040816326531	0.574468085106383	0.34375	0.3571428571428571	0.3584905660377359	0.36363636363636365	0.36170212765957444	0.3571428571428571	0.33333333333333337	0.5555555555555556	0.3220338983050848	0.4716981132075472	0.4716981132075472	0.4716981132075472	0.3015873015873016	0.34693877551020413	0.19999999999999996	0.3125	0.25373134328358204	0.23333333333333328	0.2592592592592593	0.34545454545454546	0.19999999999999996	0.23333333333333328	0.3448275862068966	0.4626865671641791	0.3770491803278688	0.31999999999999995	0.3448275862068966	0.368421052631579	0.34545454545454546	0.34545454545454546	0.34545454545454546	0.6	0.4117647058823529	0.3548387096774194	0.303030303030303	0.38983050847457623	0.3584905660377359	0.4339622641509434
"""Menucalc Plans"""	0.5757575757575757	0.5555555555555556	0.6190476190476191	0.8095238095238095	0.5428571428571429	0.5609756097560976	0.6	0.5	0.5	0.5862068965517242	0.4285714285714286	0.5428571428571429	0.64	0.6585365853658536	0.5897435897435898	0.6444444444444444	0.7241379310344828	0.6	0.5428571428571429	0.6	0.6	0.5897435897435898	0.5757575757575757	0.6666666666666667	0.5862068965517242	0.7037037037037037	0.5909090909090908	0.5555555555555556	0.5151515151515151	0.5652173913043479	0.40740740740740744	0.6111111111111112	0.65	0.6	0.5897435897435898	0.5151515151515151	0.5151515151515151	0.5151515151515151	0.627906976744186	0.3793103448275862	0.48571428571428577	0.5909090909090908	0.6170212765957447	0.55	0.5294117647058824	0.5428571428571429	0.5428571428571429	0.44999999999999996	0.4736842105263158	0.7021276595744681	0.6585365853658536	0.5333333333333333	0.5263157894736843	0.5675675675675675	0.5428571428571429	0.5428571428571429	0.5428571428571429	0.6	0.5483870967741935	0.5714285714285714	0.6086956521739131	0.5384615384615384	0.5151515151515151	0.5151515151515151
"""Silliker Information"""	0.3513513513513513	0.5	0.4782608695652174	0.52	0.4358974358974359	0.4666666666666667	0.4693877551020408	0.4	0.33333333333333337	0.3939393939393939	0.4871794871794872	0.4871794871794872	0.5555555555555556	0.5111111111111111	0.5348837209302326	0.5102040816326531	0.33333333333333337	0.5555555555555556	0.4358974358974359	0.5102040816326531	0.17647058823529416	0.4418604651162791	0.5135135135135135	0.59375	0.5757575757575757	0.5483870967741935	0.5	0.44999999999999996	0.4054054054054054	0.56	0.4193548387096774	0.5	0.5	0.5172413793103448	0.4418604651162791	0.4054054054054054	0.4054054054054054	0.4054054054054054	0.44680851063829785	0.3939393939393939	0.3846153846153846	0.5	0.4509803921568627	0.4545454545454546	0.42105263157894735	0.5384615384615384	0.4358974358974359	0.5	0.38095238095238093	0.5294117647058824	0.4222222222222223	0.3529411764705882	0.5714285714285714	0.46341463414634143	0.4358974358974359	0.4358974358974359	0.4358974358974359	0.5833333333333333	0.37142857142857144	0.5217391304347826	0.48	0.4883720930232558	0.45945945945945943	0.4054054054054054
"""Total Operating Fleet"""	0.5135135135135135	0.5	0.4782608695652174	0.43999999999999995	0.3846153846153846	0.5111111111111111	0.4693877551020408	0.44999999999999996	0.38888888888888884	0.3939393939393939	0.3846153846153846	0.4358974358974359	0.5555555555555556	0.4222222222222223	0.39534883720930236	0.5102040816326531	0.3939393939393939	0.5925925925925926	0.4358974358974359	0.5102040816326531	0.4117647058823529	0.4418604651162791	0.4054054054054054	0.5625	0.4545454545454546	0.4193548387096774	0.5416666666666667	0.5	0.4054054054054054	0.52	0.4193548387096774	0.5	0.4545454545454546	0.4482758620689655	0.39534883720930236	0.4054054054054054	0.4054054054054054	0.4054054054054054	0.4893617021276596	0.33333333333333337	0.4358974358974359	0.45833333333333337	0.4117647058823529	0.4545454545454546	0.42105263157894735	0.3846153846153846	0.4358974358974359	0.5	0.47619047619047616	0.607843137254902	0.4666666666666667	0.47058823529411764	0.47619047619047616	0.5121951219512195	0.4871794871794872	0.4871794871794872	0.4871794871794872	0.5833333333333333	0.4285714285714286	0.3913043478260869	0.43999999999999995	0.4883720930232558	0.3513513513513513	0.29729729729729726
2010 Restaurant Industry Forecast	0.4	0.4418604651162791	0.5102040816326531	0.6428571428571428	0.47619047619047616	0.5	0.46153846153846156	0.4418604651162791	0.5384615384615384	0.4444444444444444	0.4285714285714286	0.5238095238095238	0.4736842105263158	0.5416666666666667	0.4347826086956522	0.46153846153846156	0.6111111111111112	0.4736842105263158	0.5238095238095238	0.5	0.5135135135135135	0.4347826086956522	0.5	0.4925373134328358	0.38888888888888884	0.4117647058823529	0.4117647058823529	0.4883720930232558	0.44999999999999996	0.5471698113207547	0.47058823529411764	0.39534883720930236	0.4893617021276596	0.5	0.5217391304347826	0.44999999999999996	0.44999999999999996	0.44999999999999996	0.43999999999999995	0.4444444444444444	0.38095238095238093	0.4509803921568627	0.5185185185185186	0.4042553191489362	0.41463414634146345	0.4285714285714286	0.38095238095238093	0.44680851063829785	0.5555555555555556	0.4444444444444444	0.5416666666666667	0.45945945945945943	0.4666666666666667	0.5454545454545454	0.47619047619047616	0.47619047619047616	0.47619047619047616	0.5555555555555556	0.4736842105263158	0.4285714285714286	0.4716981132075472	0.5217391304347826	0.44999999999999996	0.4
The Partner of Choice: Annual Report FY 2009	0.36170212765957444	0.43999999999999995	0.3214285714285714	0.6571428571428571	0.4693877551020408	0.4181818181818182	0.35593220338983056	0.36	0.3913043478260869	0.4418604651162791	0.3877551020408163	0.4693877551020408	0.375	0.38181818181818183	0.3584905660377359	0.423728813559322	0.4418604651162791	0.40625	0.3877551020408163	0.423728813559322	0.5	0.4339622641509434	0.4893617021276596	0.4054054054054054	0.39534883720930236	0.36585365853658536	0.31034482758620685	0.4	0.4893617021276596	0.5	0.5609756097560976	0.36	0.4444444444444444	0.4871794871794872	0.39622641509433965	0.44680851063829785	0.44680851063829785	0.44680851063829785	0.4035087719298246	0.34883720930232553	0.34693877551020413	0.27586206896551724	0.34426229508196726	0.37037037037037035	0.5	0.4693877551020408	0.30612244897959184	0.40740740740740744	0.42307692307692313	0.4098360655737705	0.4545454545454546	0.36363636363636365	0.46153846153846156	0.4509803921568627	0.3877551020408163	0.4285714285714286	0.4285714285714286	0.5882352941176471	0.37777777777777777	0.4285714285714286	0.4	0.39622641509433965	0.06382978723404253	0.3191489361702128
When American Flie, it Work: 2010 Economic Report	0.4347826086956522	0.4285714285714286	0.3090909090909091	0.6470588235294117	0.5	0.40740740740740744	0.3793103448275862	0.4285714285714286	0.4222222222222223	0.47619047619047616	0.45833333333333337	0.375	0.3650793650793651	0.37037037037037035	0.5	0.4137931034482759	0.33333333333333337	0.4285714285714286	0.5	0.48275862068965514	0.39534883720930236	0.46153846153846156	0.5652173913043479	0.3972602739726028	0.4285714285714286	0.4	0.368421052631579	0.4285714285714286	0.4782608695652174	0.4915254237288136	0.5	0.4693877551020408	0.4716981132075472	0.5263157894736843	0.5384615384615384	0.3913043478260869	0.3913043478260869	0.3913043478260869	0.4642857142857143	0.47619047619047616	0.45833333333333337	0.368421052631579	0.4	0.4339622641509434	0.4893617021276596	0.5	0.41666666666666663	0.5094339622641509	0.4117647058823529	0.43333333333333335	0.5185185185185186	0.39534883720930236	0.4117647058823529	0.48	0.41666666666666663	0.41666666666666663	0.41666666666666663	0.5757575757575757	0.18181818181818177	0.4545454545454546	0.4915254237288136	0.46153846153846156	0.30434782608695654	0.4782608695652174
"""Quality Nutrition Analysis"" "	0.29729729729729726	0.44999999999999996	0.5652173913043479	0.43999999999999995	0.4358974358974359	0.4666666666666667	0.5510204081632653	0.44999999999999996	0.5555555555555556	0.5151515151515151	0.3846153846153846	0.4871794871794872	0.5555555555555556	0.5111111111111111	0.4883720930232558	0.4693877551020408	0.5757575757575757	0.5185185185185186	0.5384615384615384	0.4693877551020408	0.5294117647058824	0.4418604651162791	0.2432432432432432	0.59375	0.4545454545454546	0.6129032258064516	0.41666666666666663	0.55	0.4054054054054054	0.56	0.4838709677419355	0.5	0.5	0.4482758620689655	0.4883720930232558	0.3513513513513513	0.3513513513513513	0.3513513513513513	0.44680851063829785	0.33333333333333337	0.4871794871794872	0.5	0.4901960784313726	0.5	0.368421052631579	0.4358974358974359	0.4358974358974359	0.40909090909090906	0.5238095238095238	0.4901960784313726	0.4222222222222223	0.4117647058823529	0.5238095238095238	0.5609756097560976	0.5384615384615384	0.5384615384615384	0.5384615384615384	0.41666666666666663	0.4285714285714286	0.4782608695652174	0.52	0.4883720930232558	0.45945945945945943	0.3513513513513513
McDonald's meeting	0.4736842105263158	0.41463414634146345	0.44680851063829785	0.46153846153846156	0.35	0.4347826086956522	0.52	0.36585365853658536	0.29729729729729726	0.4117647058823529	0.35	0.35	0.49090909090909096	0.4347826086956522	0.5	0.52	0.47058823529411764	0.4545454545454546	0.4	0.43999999999999995	0.4285714285714286	0.40909090909090906	0.4736842105263158	0.5384615384615384	0.5294117647058824	0.5625	0.5102040816326531	0.41463414634146345	0.368421052631579	0.4117647058823529	0.0625	0.46341463414634143	0.4666666666666667	0.4666666666666667	0.4545454545454546	0.42105263157894735	0.42105263157894735	0.42105263157894735	0.45833333333333337	0.4117647058823529	0.35	0.4693877551020408	0.5	0.37777777777777777	0.3846153846153846	0.4	0.4	0.4222222222222223	0.39534883720930236	0.5769230769230769	0.4782608695652174	0.37142857142857144	0.39534883720930236	0.4285714285714286	0.4	0.4	0.4	0.43999999999999995	0.38888888888888884	0.4042553191489362	0.4509803921568627	0.40909090909090906	0.5263157894736843	0.4736842105263158
Strategies for Promoting Healthier Food Choices	0.34883720930232553	0.34782608695652173	0.1923076923076923	0.5483870967741935	0.28888888888888886	0.2941176470588235	0.3090909090909091	0.30434782608695654	0.1428571428571429	0.3846153846153846	0.33333333333333337	0.28888888888888886	0.33333333333333337	0.33333333333333337	0.34693877551020413	0.34545454545454546	0.33333333333333337	0.33333333333333337	0.24444444444444446	0.3090909090909091	0.35	0.34693877551020413	0.4883720930232558	0.4	0.4871794871794872	0.5135135135135135	0.37037037037037035	0.30434782608695654	0.34883720930232553	0.3928571428571429	0.29729729729729726	0.30434782608695654	0.4	0.48571428571428577	0.26530612244897955	0.39534883720930236	0.39534883720930236	0.39534883720930236	0.39622641509433965	0.28205128205128205	0.15555555555555556	0.2222222222222222	0.33333333333333337	0.28	0.4545454545454546	0.33333333333333337	0.24444444444444446	0.31999999999999995	0.25	0.4736842105263158	0.37254901960784315	0.25	0.33333333333333337	0.3191489361702128	0.28888888888888886	0.28888888888888886	0.28888888888888886	0.5333333333333333	0.31707317073170727	0.3846153846153846	0.3214285714285714	0.3877551020408163	0.3023255813953488	0.3023255813953488
Availability of Nutrition Information from Chain Restaurants in the United States	0.06382978723404253	0.31999999999999995	0.3214285714285714	0.6	0.26530612244897955	0.23636363636363633	0.2542372881355932	0.31999999999999995	0.3913043478260869	0.34883720930232553	0.34693877551020413	0.34693877551020413	0.34375	0.34545454545454546	0.3584905660377359	0.3220338983050848	0.4418604651162791	0.28125	0.3877551020408163	0.288135593220339	0.40909090909090906	0.3207547169811321	0.36170212765957444	0.3783783783783784	0.4418604651162791	0.46341463414634143	0.31034482758620685	0.36	0.36170212765957444	0.43333333333333335	0.46341463414634143	0.28	0.33333333333333337	0.4871794871794872	0.3207547169811321	0.4042553191489362	0.4042553191489362	0.4042553191489362	0.26315789473684215	0.34883720930232553	0.26530612244897955	0.27586206896551724	0.34426229508196726	0.2592592592592593	0.29166666666666663	0.34693877551020413	0.26530612244897955	0.2962962962962963	0.3846153846153846	0.3114754098360656	0.3090909090909091	0.2272727272727273	0.42307692307692313	0.37254901960784315	0.34693877551020413	0.34693877551020413	0.34693877551020413	0.5882352941176471	0.4222222222222223	0.3928571428571429	0.30000000000000004	0.39622641509433965	0.36170212765957444	0.3191489361702128
Obesity-Related Quality-Adjusted Life Years Lost in the U.S. from 1993-2008	0.3571428571428571	0.423728813559322	0.4461538461538461	0.7272727272727273	0.3448275862068966	0.34375	0.3529411764705882	0.4576271186440678	0.4545454545454546	0.46153846153846156	0.3793103448275862	0.4482758620689655	0.34246575342465757	0.4375	0.3548387096774194	0.47058823529411764	0.5384615384615384	0.4246575342465754	0.5517241379310345	0.38235294117647056	0.5094339622641509	0.3870967741935484	0.3928571428571429	0.32530120481927716	0.5384615384615384	0.52	0.34328358208955223	0.38983050847457623	0.5	0.42028985507246375	0.56	0.35593220338983056	0.3650793650793651	0.5416666666666667	0.4838709677419355	0.3928571428571429	0.3928571428571429	0.3928571428571429	0.33333333333333337	0.46153846153846156	0.4482758620689655	0.4029850746268657	0.37142857142857144	0.39682539682539686	0.4385964912280702	0.3793103448275862	0.3793103448275862	0.3650793650793651	0.4426229508196722	0.02857142857142858	0.25	0.3584905660377359	0.47540983606557374	0.4	0.4137931034482759	0.4137931034482759	0.4137931034482759	0.627906976744186	0.4814814814814815	0.41538461538461535	0.3913043478260869	0.4838709677419355	0.4642857142857143	0.4285714285714286
Trends in Quality-Adjusted Life-Years Lost Contributed by Smoking and Obesity	0.31999999999999995	0.39622641509433965	0.423728813559322	0.631578947368421	0.2692307692307693	0.31034482758620685	0.32258064516129037	0.3584905660377359	0.3877551020408163	0.3913043478260869	0.2692307692307693	0.3846153846153846	0.4029850746268657	0.31034482758620685	0.2857142857142857	0.4193548387096774	0.4782608695652174	0.4029850746268657	0.3846153846153846	0.32258064516129037	0.44680851063829785	0.3214285714285714	0.28	0.35064935064935066	0.5217391304347826	0.5909090909090908	0.3114754098360656	0.4339622641509434	0.48	0.4285714285714286	0.4545454545454546	0.3584905660377359	0.26315789473684215	0.5238095238095238	0.3214285714285714	0.36	0.36	0.36	0.23333333333333328	0.4347826086956522	0.34615384615384615	0.34426229508196726	0.25	0.368421052631579	0.37254901960784315	0.2692307692307693	0.2692307692307693	0.33333333333333337	0.4181818181818182	0.25	0.03448275862068961	0.36170212765957444	0.4545454545454546	0.40740740740740744	0.42307692307692313	0.42307692307692313	0.42307692307692313	0.6216216216216216	0.45833333333333337	0.3220338983050848	0.2698412698412699	0.4642857142857143	0.4	0.31999999999999995
Size Matters: The Influence of Adolescent's Weight and Height on Dating and Sex	0.4	0.3584905660377359	0.35593220338983056	0.5789473684210527	0.3846153846153846	0.31034482758620685	0.4193548387096774	0.09433962264150941	0.30612244897959184	0.4347826086956522	0.3076923076923077	0.3846153846153846	0.34328358208955223	0.3448275862068966	0.4285714285714286	0.3870967741935484	0.3913043478260869	0.34328358208955223	0.3076923076923077	0.3870967741935484	0.44680851063829785	0.3214285714285714	0.43999999999999995	0.4285714285714286	0.5217391304347826	0.5	0.3770491803278688	0.3584905660377359	0.4	0.39682539682539686	0.36363636363636365	0.3584905660377359	0.368421052631579	0.5714285714285714	0.4285714285714286	0.43999999999999995	0.43999999999999995	0.43999999999999995	0.43333333333333335	0.4347826086956522	0.34615384615384615	0.3114754098360656	0.40625	0.33333333333333337	0.4509803921568627	0.42307692307692313	0.2692307692307693	0.4035087719298246	0.34545454545454546	0.5	0.4137931034482759	0.276595744680851	0.38181818181818183	0.37037037037037035	0.34615384615384615	0.34615384615384615	0.34615384615384615	0.5675675675675675	0.375	0.38983050847457623	0.3650793650793651	0.3214285714285714	0.36	0.4
The Impact of Obesity on Wages	0.33333333333333337	0.33333333333333337	0.4509803921568627	0.6	0.31818181818181823	0.36	0.37037037037037035	0.33333333333333337	0.36585365853658536	0.052631578947368474	0.36363636363636365	0.31818181818181823	0.423728813559322	0.28	0.33333333333333337	0.37037037037037035	0.3157894736842105	0.4576271186440678	0.4545454545454546	0.4814814814814815	0.4871794871794872	0.375	0.4285714285714286	0.4782608695652174	0.5789473684210527	0.5	0.4339622641509434	0.4222222222222223	0.4285714285714286	0.4181818181818182	0.38888888888888884	0.33333333333333337	0.30612244897959184	0.47058823529411764	0.45833333333333337	0.38095238095238093	0.38095238095238093	0.38095238095238093	0.42307692307692313	0.4736842105263158	0.36363636363636365	0.39622641509433965	0.3214285714285714	0.3877551020408163	0.3023255813953488	0.40909090909090906	0.36363636363636365	0.4285714285714286	0.4042553191489362	0.5	0.4	0.3846153846153846	0.4042553191489362	0.4347826086956522	0.40909090909090906	0.40909090909090906	0.40909090909090906	0.5172413793103448	0.4	0.33333333333333337	0.34545454545454546	0.5	0.4285714285714286	0.33333333333333337
Doing it Now or Later	0.48571428571428577	0.5789473684210527	0.5454545454545454	0.13043478260869568	0.5135135135135135	0.5348837209302326	0.6595744680851063	0.5263157894736843	0.47058823529411764	0.5483870967741935	0.5135135135135135	0.45945945945945943	0.6153846153846154	0.5348837209302326	0.46341463414634143	0.5319148936170213	0.3548387096774194	0.5384615384615384	0.45945945945945943	0.4893617021276596	0.5	0.5609756097560976	0.37142857142857144	0.6129032258064516	0.4838709677419355	0.5172413793103448	0.5652173913043479	0.5789473684210527	0.37142857142857144	0.5416666666666667	0.3793103448275862	0.5263157894736843	0.5238095238095238	0.40740740740740744	0.46341463414634143	0.5428571428571429	0.5428571428571429	0.5428571428571429	0.4666666666666667	0.4193548387096774	0.5135135135135135	0.5652173913043479	0.5102040816326531	0.5238095238095238	0.38888888888888884	0.45945945945945943	0.45945945945945943	0.4285714285714286	0.55	0.6326530612244898	0.5348837209302326	0.5	0.5	0.5897435897435898	0.5675675675675675	0.5675675675675675	0.5675675675675675	0.5454545454545454	0.5151515151515151	0.5454545454545454	0.5833333333333333	0.5121951219512195	0.5428571428571429	0.48571428571428577
The Economics of Immediate Gratification	0.35	0.34883720930232553	0.3877551020408163	0.5714285714285714	0.38095238095238093	0.375	0.3846153846153846	0.3023255813953488	0.33333333333333337	0.2222222222222222	0.47619047619047616	0.33333333333333337	0.4736842105263158	0.29166666666666663	0.3913043478260869	0.3846153846153846	0.33333333333333337	0.4385964912280702	0.33333333333333337	0.5384615384615384	0.4054054054054054	0.4347826086956522	0.5	0.5223880597014925	0.5555555555555556	0.4117647058823529	0.4509803921568627	0.4418604651162791	0.4	0.4716981132075472	0.3529411764705882	0.39534883720930236	0.4042553191489362	0.5625	0.4347826086956522	0.4	0.4	0.4	0.48	0.4444444444444444	0.2857142857142857	0.37254901960784315	0.37037037037037035	0.36170212765957444	0.41463414634146345	0.47619047619047616	0.33333333333333337	0.44680851063829785	0.4222222222222223	0.5185185185185186	0.45833333333333337	0.29729729729729726	0.4666666666666667	0.4545454545454546	0.4285714285714286	0.4285714285714286	0.4285714285714286	0.4814814814814815	0.368421052631579	0.3877551020408163	0.39622641509433965	0.4347826086956522	0.4	0.4
Mandatory Menu Labeling in One Fast-Food Chain in King County, Washington	0.36170212765957444	0.4	0.4285714285714286	0.6	0.3877551020408163	0.34545454545454546	0.35593220338983056	0.36	0.3913043478260869	0.4418604651162791	0.26530612244897955	0.34693877551020413	0.40625	0.34545454545454546	0.24528301886792447	0.38983050847457623	0.4883720930232558	0.34375	0.4693877551020408	0.3220338983050848	0.4545454545454546	0.4339622641509434	0.36170212765957444	0.3783783783783784	0.4418604651162791	0.5609756097560976	0.4137931034482759	0.4	0.36170212765957444	0.3666666666666667	0.41463414634146345	0.36	0.37037037037037035	0.5384615384615384	0.3584905660377359	0.44680851063829785	0.44680851063829785	0.44680851063829785	0.29824561403508776	0.34883720930232553	0.30612244897959184	0.4137931034482759	0.34426229508196726	0.33333333333333337	0.375	0.020408163265306145	0.22448979591836737	0.2222222222222222	0.42307692307692313	0.3770491803278688	0.2727272727272727	0.40909090909090906	0.2692307692307693	0.37254901960784315	0.3877551020408163	0.3877551020408163	0.3877551020408163	0.6470588235294117	0.37777777777777777	0.3571428571428571	0.3666666666666667	0.5094339622641509	0.44680851063829785	0.36170212765957444
