	Availability of Nutrition Information from Chain Restaurants in	Is the Obesity Epidemic a Public Health Problem? A Decade	Strategies for Promoting Healthier Food Choices.” American Economic Review: Papers and Proceedings,	Doing it Now or	Prevalence and Trends in Obesity Among U.S.	Prevalence of Overweight, Obesity, and Extreme Obesity Among Adults: United States,	The Effect of Obesity and Cardiometabolic Risk Factor on Expenditures and Productivity in the US.” Obesity,	Size Matters: The Influence of Adolescent’s Weight and	Self-Perception and Mental Health among	The Impact of Obesity on	Annual Medical Spending Attributable to Obesity: Payer-	Will all Americans become Overweight or Obese? Estimating the Progression and	Department of Health and Human Services and U.S. Department of Agriculture, “2010 Dietary Guidelines for Americans,” 7th ed., Washington DC: U.S. Government Printing Office,	The Growth of Obesity and Technological Change: A Theoretical and Empirical Examination,”	The Long-Run Growth in Obesity as a Function of Technological Change.”	"Nutrient Contribution of Food Away From Home."" In America&apos;s Eating Habits: Changes and Consequences,"	Separating what We Eat from where:	Foundation. “Menu Labeling: Does Providing Nutrition Information at the Point of Purchase Affect Consumer Behavior?” Healthy Eating Research,	Taxing Caloric Sweetened Beverages: Potential Effects on	FDA Labeling Cost Model, Final Report.” Prepared for Amber Jessup, DHHS/PHS/FDA/CFSAN. Prepared by	Silliker Information.” Memo to File,	Online Appendix for ‘Are Restaurants Really Supersizing America?’”	Testing Laboratory. “Quality Nutrition Analysis.”	Evaluation Of Recordkeeping Costs For Food Manufacturers, Final Report.” Prepared for Andy Estrin and Cristina McLaughlin DHHS/PHS/FDA/CFSAN. Prepared by Aylin Sertkaya, Ayesha Berlind and Seda Erdem. Contract No. 223-01-2461, Task Order Number 5,	FDA Report,” ReCount Restaurant Census.	Under the Radar: Top 50	Acquisition Pace Quickens in 2010, but Despite Consolidation, Top Chains Still Account for Nearly 40	Sector 72: Sub: Single Unit & Multiunit Firms for the U.S:	Insights “New menu items at restaurants” Memo to File.	Display Signs & Design “Order/Get Menu Pricing” website http://www.dsdsign.com/Pages/menus3.htm. accessed on October 6,	McDonald’s meeting	Sector 72: Sub: Seating Capacity for the U.S. and States:	Statistics. “Job Openings and Labor Turnover Survey: Accommodation and food services,	Paying Attention to Retention.”	KFC’s New Computer-Based Training Program Proves a Time Saver and Better Tool for	Statistics. “Occupational Employment Statistics Query System:	Statistics. “Occupational Employment Statistics Query System:	Statistics. “Occupational Employment Statistics Query System:	Consumer Awareness of Fast-Food Calorie Information in New York City After Implementation of a Menu Labeling Regulation.”	"Calorie Posting in Chain Restaurants."""	Purchasing Behavior and Calorie Information at Fast-Food Chains in	The Psychology of Food Consumption: Strategies for Promoting Healthier Food Choices”. American Economic Review:	"Calorie Labeling And Food Choices: A First Look At The Effects On Low-Income People In New York City."""	Adolescent Fast Food and Restaurant Ordering Behavior with and without Calorie and Fat Content Menu Information.”	Do Nutrition Labels Improve Dietary Outcomes?	Mandatory Menu Labeling in One Fast-Food Chain in King County,	Child and Adolescent Fast-Food Choice and the Influence of Calorie Labeling:	"Nutrition Menu Labeling May Lead to Lower-Calorie Restaurant Meal Choices for Children."" Pediatrics,"	Measuring the Health of the U.S. Population,” Brookings Paper, Microeconomics,	Obesity-Related Quality-Adjusted Life Years Lost in the U.S. from 1993-2008,”	Trends in Quality-Adjusted Life-Years Lost Contributed by Smoking and Obesity,”	Statistical Abstract of the United States:	Modeling Weight-Loss Maintenance to Help Prevent Body Weight Regain,”	Sectors 44-45: Sub: Single Unit & Multiunit Firms for the U.S:	Sector 72: Sub: Single Unit & Multiunit Firms for the US:	Sector 71: Sub: Single Unit & Multiunit Firms for the US:	Sector 51: Sub: Single Unit & Multiunit Firms for the US:	Association.	Association. When American Flies, it Works:	Global Airline Industry Program, “Total Operating Fleet,” Airline Data Project.	Global Airline Industry Program, “Average Seat Capacity of Total Operating Fleet,” Airline Data Project.	Transportation Statistics. “Appendix D – Modal Profiles, Rail Profile,” National Transportation Statistics.	The Partner of Choice: Annual Report FY	Transportation Statistics. National Census of Ferry Operators.
"""FDA Labeling Cost Model, Final Report"""	0.7777777777777778	0.8245614035087719	0.8181818181818182	0.717948717948718	0.9069767441860465	0.8072289156626506	0.8317757009345794	0.7962962962962963	0.8461538461538461	0.7948717948717948	0.8	0.7922077922077922	0.8786127167630058	0.797752808988764	0.8142857142857143	0.8476190476190476	0.7435897435897436	0.8297872340425532	0.7857142857142857	0.6326530612244898	0.8974358974358975	0.8181818181818182	0.8367346938775511	0.8866396761133604	0.7692307692307693	0.8205128205128205	0.81	0.7586206896551724	0.8148148148148148	0.8571428571428571	0.7948717948717948	0.7543859649122807	0.8117647058823529	0.8205128205128205	0.7777777777777778	0.8524590163934426	0.8524590163934426	0.8524590163934426	0.8347107438016529	0.8205128205128205	0.8181818181818182	0.8288288288288288	0.7450980392156863	0.8141592920353983	0.8222222222222222	0.7096774193548387	0.7894736842105263	0.76	0.8076923076923077	0.8311688311688312	0.7848101265822784	0.8571428571428571	0.7971014492753623	0.7741935483870968	0.7543859649122807	0.7543859649122807	0.7543859649122807	0.8461538461538461	0.7906976744186046	0.7848101265822784	0.8269230769230769	0.8037383177570093	0.6666666666666666	0.7903225806451613
"""FDA Report"""	0.9206349206349206	0.9298245614035088	0.9292929292929293	0.8666666666666667	0.9302325581395349	0.9518072289156626	0.9532710280373832	0.9259259259259259	0.8974358974358975	0.875	0.9090909090909091	0.922077922077922	0.9595375722543352	0.9325842696629213	0.9428571428571428	0.9333333333333333	0.8823529411764706	0.950354609929078	0.9285714285714286	0.9081632653061225	0.8888888888888888	0.9090909090909091	0.9183673469387755	0.9635627530364372	0.7692307692307693	0.8695652173913043	0.95	0.9137931034482759	0.9259259259259259	0.9495798319327731	0.8333333333333334	0.8947368421052632	0.9411764705882353	0.8387096774193549	0.9135802469135802	0.9180327868852459	0.9180327868852459	0.9180327868852459	0.9504132231404959	0.8421052631578947	0.9242424242424242	0.9459459459459459	0.9117647058823529	0.9380530973451328	0.8666666666666667	0.9354838709677419	0.9342105263157895	0.94	0.9358974358974359	0.935064935064935	0.9240506329113924	0.9047619047619048	0.927536231884058	0.9193548387096774	0.9122807017543859	0.9122807017543859	0.9122807017543859	1.0	0.8837209302325582	0.9367088607594937	0.9326923076923077	0.9252336448598131	0.7948717948717948	0.9193548387096774
"""FDA Report"""	0.9206349206349206	0.9298245614035088	0.9292929292929293	0.8666666666666667	0.9302325581395349	0.9518072289156626	0.9532710280373832	0.9259259259259259	0.8974358974358975	0.875	0.9090909090909091	0.922077922077922	0.9595375722543352	0.9325842696629213	0.9428571428571428	0.9333333333333333	0.8823529411764706	0.950354609929078	0.9285714285714286	0.9081632653061225	0.8888888888888888	0.9090909090909091	0.9183673469387755	0.9635627530364372	0.7692307692307693	0.8695652173913043	0.95	0.9137931034482759	0.9259259259259259	0.9495798319327731	0.8333333333333334	0.8947368421052632	0.9411764705882353	0.8387096774193549	0.9135802469135802	0.9180327868852459	0.9180327868852459	0.9180327868852459	0.9504132231404959	0.8421052631578947	0.9242424242424242	0.9459459459459459	0.9117647058823529	0.9380530973451328	0.8666666666666667	0.9354838709677419	0.9342105263157895	0.94	0.9358974358974359	0.935064935064935	0.9240506329113924	0.9047619047619048	0.927536231884058	0.9193548387096774	0.9122807017543859	0.9122807017543859	0.9122807017543859	1.0	0.8837209302325582	0.9367088607594937	0.9326923076923077	0.9252336448598131	0.7948717948717948	0.9193548387096774
"""Menu Labeling: Does Providing Nutrition Information at the Point of Purchase Affect Consumer Behavior?"""	0.625	0.7980769230769231	0.7692307692307693	0.875	0.7980769230769231	0.7692307692307693	0.8411214953271028	0.7980769230769231	0.7980769230769231	0.8653846153846154	0.75	0.8076923076923077	0.7803468208092486	0.8076923076923077	0.7307692307692307	0.8285714285714286	0.7980769230769231	0.2765957446808511	0.75	0.7788461538461539	0.7692307692307693	0.7788461538461539	0.8076923076923077	0.8137651821862348	0.7980769230769231	0.8846153846153846	0.8173076923076923	0.7692307692307693	0.7596153846153846	0.7983193277310925	0.8942307692307693	0.7788461538461539	0.8076923076923077	0.7980769230769231	0.7692307692307693	0.7980769230769231	0.7980769230769231	0.7980769230769231	0.71900826446281	0.7596153846153846	0.6730769230769231	0.7477477477477478	0.7403846153846154	0.7787610619469026	0.7596153846153846	0.7692307692307693	0.7307692307692307	0.7980769230769231	0.7403846153846154	0.7980769230769231	0.7980769230769231	0.8076923076923077	0.7307692307692307	0.7692307692307693	0.7692307692307693	0.7692307692307693	0.7692307692307693	0.9230769230769231	0.8076923076923077	0.7788461538461539	0.8461538461538461	0.8878504672897196	0.8076923076923077	0.7307692307692307
"""Menucalc Plans"""	0.9047619047619048	0.8596491228070176	0.898989898989899	0.875	0.8604651162790697	0.9156626506024096	0.9158878504672897	0.8333333333333334	0.8461538461538461	0.8333333333333334	0.8545454545454545	0.8961038961038961	0.9364161849710982	0.8876404494382022	0.8714285714285714	0.9142857142857143	0.9117647058823529	0.9148936170212766	0.8571428571428571	0.9183673469387755	0.8888888888888888	0.8939393939393939	0.8775510204081632	0.9473684210526315	0.8461538461538461	0.8695652173913043	0.92	0.896551724137931	0.8703703703703703	0.9243697478991597	0.8333333333333334	0.8596491228070176	0.9058823529411765	0.8709677419354839	0.9135802469135802	0.9016393442622951	0.9016393442622951	0.9016393442622951	0.9173553719008265	0.7894736842105263	0.8787878787878788	0.918918918918919	0.9117647058823529	0.9292035398230089	0.8666666666666667	0.8548387096774194	0.868421052631579	0.88	0.8717948717948718	0.922077922077922	0.8987341772151899	0.8333333333333334	0.8695652173913043	0.9032258064516129	0.8947368421052632	0.8947368421052632	0.8947368421052632	0.875	0.8372093023255814	0.8987341772151899	0.9134615384615384	0.9065420560747663	0.8717948717948718	0.8870967741935484
"""Silliker Information"""	0.7301587301587301	0.8771929824561403	0.8888888888888888	0.8181818181818182	0.813953488372093	0.8795180722891566	0.8878504672897196	0.7962962962962963	0.7692307692307693	0.875	0.8545454545454545	0.8311688311688312	0.9075144508670521	0.8426966292134831	0.8857142857142857	0.8857142857142857	0.8823529411764706	0.8794326241134752	0.8392857142857143	0.8877551020408163	0.4722222222222222	0.8636363636363636	0.8367346938775511	0.9392712550607287	0.8461538461538461	0.9130434782608695	0.88	0.8448275862068966	0.8518518518518519	0.8907563025210085	0.8636363636363636	0.8596491228070176	0.8470588235294118	0.7419354838709677	0.8765432098765432	0.8524590163934426	0.8524590163934426	0.8524590163934426	0.8842975206611571	0.8157894736842105	0.7727272727272727	0.8918918918918919	0.8823529411764706	0.8584070796460177	0.8222222222222222	0.8548387096774194	0.8289473684210527	0.87	0.8717948717948718	0.8571428571428571	0.8607594936708861	0.8333333333333334	0.855072463768116	0.8548387096774194	0.8421052631578947	0.8421052631578947	0.8421052631578947	0.7272727272727273	0.813953488372093	0.8354430379746836	0.8653846153846154	0.8598130841121495	0.8461538461538461	0.8548387096774194
"""Total Operating Fleet"""	0.8253968253968254	0.8070175438596491	0.8686868686868687	0.8260869565217391	0.813953488372093	0.8192771084337349	0.8598130841121495	0.8333333333333334	0.8205128205128205	0.875	0.7818181818181819	0.8181818181818182	0.9075144508670521	0.8539325842696629	0.8285714285714286	0.8666666666666667	0.7941176470588235	0.900709219858156	0.8035714285714286	0.8775510204081632	0.7777777777777778	0.803030303030303	0.7959183673469388	0.9230769230769231	0.8205128205128205	0.8695652173913043	0.88	0.8448275862068966	0.8518518518518519	0.8907563025210085	0.782608695652174	0.8245614035087719	0.8470588235294118	0.7741935483870968	0.8518518518518519	0.8032786885245902	0.8032786885245902	0.8032786885245902	0.8760330578512396	0.7894736842105263	0.8333333333333334	0.8828828828828829	0.8627450980392157	0.8584070796460177	0.8	0.7903225806451613	0.8421052631578947	0.86	0.8333333333333334	0.8701298701298701	0.8481012658227848	0.7380952380952381	0.855072463768116	0.8548387096774194	0.8421052631578947	0.8421052631578947	0.8421052631578947	0.8695652173913043	0.7674418604651163	0.7341772151898734	0.7980769230769231	0.8785046728971962	0.8205128205128205	0.8064516129032258
2010 Restaurant Industry Forecast	0.8095238095238095	0.7719298245614035	0.8585858585858586	0.8484848484848485	0.7674418604651163	0.8072289156626506	0.822429906542056	0.7777777777777778	0.8205128205128205	0.7878787878787878	0.8181818181818182	0.8311688311688312	0.8728323699421965	0.8426966292134831	0.8142857142857143	0.8571428571428571	0.8823529411764706	0.8652482269503546	0.8035714285714286	0.8673469387755102	0.8333333333333334	0.7272727272727273	0.8163265306122449	0.902834008097166	0.7692307692307693	0.8181818181818182	0.83	0.7931034482758621	0.7962962962962963	0.865546218487395	0.8484848484848485	0.7894736842105263	0.8352941176470589	0.8787878787878788	0.8395061728395061	0.8032786885245902	0.8032786885245902	0.8032786885245902	0.859504132231405	0.8157894736842105	0.7878787878787878	0.8738738738738738	0.8627450980392157	0.8141592920353983	0.8	0.8387096774193549	0.7763157894736842	0.82	0.8205128205128205	0.8181818181818182	0.8227848101265823	0.8095238095238095	0.8115942028985508	0.8064516129032258	0.7894736842105263	0.7894736842105263	0.7894736842105263	0.8787878787878788	0.813953488372093	0.810126582278481	0.8365384615384616	0.8598130841121495	0.8461538461538461	0.7580645161290323
The Partner of Choice: Annual Report FY 2009	0.7936507936507936	0.8070175438596491	0.7272727272727273	0.8409090909090909	0.8409090909090909	0.8072289156626506	0.8037383177570093	0.7777777777777778	0.7727272727272727	0.75	0.8363636363636363	0.8051948051948052	0.861271676300578	0.7528089887640449	0.7714285714285715	0.8380952380952381	0.7727272727272727	0.8226950354609929	0.7857142857142857	0.8163265306122449	0.7727272727272727	0.7878787878787878	0.8571428571428571	0.8866396761133604	0.8181818181818182	0.7727272727272727	0.83	0.8275862068965517	0.8148148148148148	0.8571428571428571	0.8863636363636364	0.8421052631578947	0.8352941176470589	0.7727272727272727	0.8148148148148148	0.8688524590163934	0.8688524590163934	0.8688524590163934	0.8181818181818182	0.7954545454545454	0.7727272727272727	0.7657657657657657	0.7647058823529411	0.8141592920353983	0.8666666666666667	0.8548387096774194	0.75	0.81	0.8076923076923077	0.7922077922077922	0.810126582278481	0.8863636363636364	0.8115942028985508	0.8387096774193549	0.8245614035087719	0.8245614035087719	0.8245614035087719	0.9090909090909091	0.8636363636363636	0.7974683544303798	0.8173076923076923	0.8037383177570093	0.11363636363636363	0.7741935483870968
When American Flie, it Work: 2010 Economic Report	0.7936507936507936	0.7719298245614035	0.7373737373737373	0.7959183673469388	0.8163265306122449	0.7710843373493976	0.794392523364486	0.8333333333333334	0.8163265306122449	0.7755102040816326	0.7818181818181819	0.7012987012987013	0.8208092485549133	0.7865168539325843	0.7714285714285715	0.819047619047619	0.7755102040816326	0.8226950354609929	0.8214285714285714	0.826530612244898	0.7959183673469388	0.803030303030303	0.9183673469387755	0.8906882591093117	0.8571428571428571	0.7755102040816326	0.8	0.8448275862068966	0.8333333333333334	0.8235294117647058	0.8979591836734694	0.8421052631578947	0.8	0.8163265306122449	0.8024691358024691	0.8524590163934426	0.8524590163934426	0.8524590163934426	0.7851239669421488	0.8367346938775511	0.803030303030303	0.7567567567567568	0.7450980392156863	0.7964601769911505	0.8163265306122449	0.7903225806451613	0.7631578947368421	0.81	0.8076923076923077	0.8181818181818182	0.7974683544303798	0.7959183673469388	0.7971014492753623	0.8548387096774194	0.8421052631578947	0.8421052631578947	0.8421052631578947	0.8775510204081632	0.7346938775510204	0.810126582278481	0.8269230769230769	0.8037383177570093	0.7142857142857143	0.8064516129032258
"""Quality Nutrition Analysis"" "	0.6666666666666666	0.8421052631578947	0.8585858585858586	0.8275862068965517	0.813953488372093	0.7831325301204819	0.8504672897196262	0.8148148148148148	0.8205128205128205	0.8275862068965517	0.7636363636363637	0.8311688311688312	0.8959537572254336	0.8651685393258427	0.8	0.8380952380952381	0.8529411764705882	0.8439716312056738	0.8035714285714286	0.8775510204081632	0.75	0.8181818181818182	0.46938775510204084	0.9149797570850202	0.8461538461538461	0.896551724137931	0.84	0.8103448275862069	0.8148148148148148	0.8907563025210085	0.8620689655172413	0.8421052631578947	0.8470588235294118	0.7419354838709677	0.8641975308641975	0.7704918032786885	0.7704918032786885	0.7704918032786885	0.8512396694214877	0.8157894736842105	0.803030303030303	0.8558558558558559	0.8823529411764706	0.8672566371681416	0.8222222222222222	0.8225806451612904	0.8552631578947368	0.82	0.8333333333333334	0.8051948051948052	0.7721518987341772	0.7619047619047619	0.8260869565217391	0.8225806451612904	0.8070175438596491	0.8070175438596491	0.8070175438596491	0.8275862068965517	0.8372093023255814	0.8227848101265823	0.8557692307692307	0.8598130841121495	0.7692307692307693	0.7903225806451613
McDonald's meeting	0.873015873015873	0.9122807017543859	0.8686868686868687	0.8333333333333334	0.7906976744186046	0.8795180722891566	0.8878504672897196	0.8333333333333334	0.7435897435897436	0.8333333333333334	0.8545454545454545	0.8571428571428571	0.9190751445086706	0.8764044943820225	0.8857142857142857	0.8952380952380953	0.8823529411764706	0.900709219858156	0.8392857142857143	0.9081632653061225	0.8333333333333334	0.8636363636363636	0.8571428571428571	0.9473684210526315	0.8717948717948718	0.9565217391304348	0.89	0.8620689655172413	0.8703703703703703	0.9159663865546218	0.05555555555555555	0.8596491228070176	0.8705882352941177	0.7741935483870968	0.8888888888888888	0.8524590163934426	0.8524590163934426	0.8524590163934426	0.9090909090909091	0.8421052631578947	0.8484848484848485	0.8918918918918919	0.9019607843137255	0.8938053097345132	0.8	0.8225806451612904	0.868421052631579	0.89	0.8717948717948718	0.8701298701298701	0.8481012658227848	0.8333333333333334	0.855072463768116	0.8709677419354839	0.8596491228070176	0.8596491228070176	0.8596491228070176	0.8333333333333334	0.813953488372093	0.8607594936708861	0.8846153846153846	0.897196261682243	0.8717948717948718	0.8387096774193549
Strategies for Promoting Healthier Food Choices	0.746031746031746	0.7368421052631579	0.5252525252525253	0.7872340425531915	0.7872340425531915	0.7831325301204819	0.8037383177570093	0.8333333333333334	0.7446808510638298	0.851063829787234	0.8363636363636363	0.7792207792207793	0.8323699421965318	0.797752808988764	0.7857142857142857	0.7428571428571429	0.723404255319149	0.8014184397163121	0.8035714285714286	0.8163265306122449	0.723404255319149	0.7121212121212122	0.8367346938775511	0.8704453441295547	0.7872340425531915	0.8085106382978723	0.8	0.7931034482758621	0.7962962962962963	0.8151260504201681	0.8723404255319149	0.7719298245614035	0.7294117647058823	0.8085106382978723	0.7654320987654321	0.7540983606557377	0.7540983606557377	0.7540983606557377	0.7933884297520661	0.7446808510638298	0.696969696969697	0.5765765765765766	0.803921568627451	0.7964601769911505	0.851063829787234	0.7903225806451613	0.7763157894736842	0.75	0.7564102564102564	0.8051948051948052	0.810126582278481	0.7446808510638298	0.7971014492753623	0.7741935483870968	0.7894736842105263	0.7894736842105263	0.7894736842105263	0.851063829787234	0.851063829787234	0.7341772151898734	0.7884615384615384	0.8037383177570093	0.8085106382978723	0.7903225806451613
Availability of Nutrition Information from Chain Restaurants in the United States	0.2222222222222222	0.7901234567901234	0.7777777777777778	0.8888888888888888	0.8024691358024691	0.6867469879518072	0.719626168224299	0.7654320987654321	0.7901234567901234	0.8518518518518519	0.7777777777777778	0.8024691358024691	0.7861271676300579	0.797752808988764	0.8395061728395061	0.7428571428571429	0.7901234567901234	0.6666666666666666	0.8024691358024691	0.7959183673469388	0.7037037037037037	0.7901234567901234	0.8024691358024691	0.8137651821862348	0.7530864197530864	0.8765432098765432	0.76	0.7901234567901234	0.691358024691358	0.8067226890756303	0.8888888888888888	0.7037037037037037	0.8117647058823529	0.7530864197530864	0.8518518518518519	0.7530864197530864	0.7530864197530864	0.7530864197530864	0.7107438016528925	0.654320987654321	0.7530864197530864	0.7387387387387387	0.7843137254901961	0.7699115044247787	0.7283950617283951	0.7654320987654321	0.8395061728395061	0.73	0.8518518518518519	0.8271604938271605	0.8518518518518519	0.6296296296296297	0.8271604938271605	0.7901234567901234	0.7901234567901234	0.7901234567901234	0.7901234567901234	0.9012345679012346	0.7654320987654321	0.8148148148148148	0.75	0.7570093457943925	0.7901234567901234	0.7283950617283951
Obesity-Related Quality-Adjusted Life Years Lost in the U.S. from 1993-2008	0.8266666666666667	0.7866666666666666	0.8181818181818182	0.8933333333333333	0.7733333333333333	0.8433734939759037	0.7663551401869159	0.8266666666666667	0.8133333333333334	0.8533333333333334	0.8266666666666667	0.8701298701298701	0.791907514450867	0.8314606741573034	0.8666666666666667	0.819047619047619	0.7733333333333333	0.8297872340425532	0.8	0.8367346938775511	0.8133333333333334	0.8666666666666667	0.8	0.8421052631578947	0.84	0.8533333333333334	0.77	0.8	0.7866666666666666	0.8403361344537815	0.8666666666666667	0.7466666666666667	0.8352941176470589	0.84	0.8765432098765432	0.8533333333333334	0.8533333333333334	0.8533333333333334	0.8181818181818182	0.84	0.84	0.7927927927927928	0.7941176470588235	0.8053097345132744	0.8266666666666667	0.84	0.8552631578947368	0.8	0.8717948717948718	0.025974025974025976	0.5822784810126582	0.76	0.8666666666666667	0.8133333333333334	0.8	0.8	0.8	0.9066666666666666	0.8266666666666667	0.8607594936708861	0.8269230769230769	0.822429906542056	0.8266666666666667	0.8266666666666667
Trends in Quality-Adjusted Life-Years Lost Contributed by Smoking and Obesity	0.8181818181818182	0.8051948051948052	0.7575757575757576	0.8831168831168831	0.7532467532467533	0.8433734939759037	0.719626168224299	0.7922077922077922	0.8051948051948052	0.8051948051948052	0.7662337662337663	0.8441558441558441	0.7976878612716763	0.8089887640449438	0.8181818181818182	0.8	0.8311688311688312	0.7872340425531915	0.7662337662337663	0.8367346938775511	0.8051948051948052	0.7922077922077922	0.7662337662337663	0.8340080971659919	0.8441558441558441	0.8571428571428571	0.78	0.8181818181818182	0.7662337662337663	0.8151260504201681	0.8441558441558441	0.7922077922077922	0.8	0.8311688311688312	0.8518518518518519	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.7768595041322314	0.8181818181818182	0.8181818181818182	0.7837837837837838	0.7745098039215687	0.7610619469026548	0.8051948051948052	0.7792207792207793	0.8051948051948052	0.77	0.8589743589743589	0.5714285714285714	0.02531645569620253	0.7532467532467533	0.8051948051948052	0.8181818181818182	0.8051948051948052	0.8051948051948052	0.8051948051948052	0.8961038961038961	0.8181818181818182	0.810126582278481	0.7788461538461539	0.7757009345794392	0.7922077922077922	0.7922077922077922
Size Matters: The Influence of Adolescent's Weight and Height on Dating and Sex	0.8227848101265823	0.7721518987341772	0.7777777777777778	0.8987341772151899	0.7215189873417721	0.8192771084337349	0.7850467289719626	0.3291139240506329	0.7468354430379747	0.7848101265822784	0.8227848101265823	0.7974683544303798	0.7803468208092486	0.7640449438202247	0.8227848101265823	0.7904761904761904	0.810126582278481	0.7730496453900709	0.7848101265822784	0.8367346938775511	0.7721518987341772	0.8227848101265823	0.8227848101265823	0.8299595141700404	0.8227848101265823	0.8607594936708861	0.8	0.7468354430379747	0.7721518987341772	0.8067226890756303	0.8481012658227848	0.7848101265822784	0.8117647058823529	0.7974683544303798	0.8518518518518519	0.7848101265822784	0.7848101265822784	0.7848101265822784	0.768595041322314	0.7974683544303798	0.7974683544303798	0.8018018018018018	0.7941176470588235	0.7522123893805309	0.810126582278481	0.759493670886076	0.810126582278481	0.8	0.8734177215189873	0.8734177215189873	0.8227848101265823	0.759493670886076	0.7721518987341772	0.7468354430379747	0.7468354430379747	0.7468354430379747	0.7468354430379747	0.8987341772151899	0.7848101265822784	0.8354430379746836	0.7884615384615384	0.7663551401869159	0.7468354430379747	0.8481012658227848
The Impact of Obesity on Wages	0.7777777777777778	0.7719298245614035	0.8181818181818182	0.8333333333333334	0.6744186046511628	0.7590361445783133	0.7757009345794392	0.7222222222222222	0.8205128205128205	0.2	0.7636363636363637	0.7532467532467533	0.8728323699421965	0.7640449438202247	0.7	0.8476190476190476	0.8235294117647058	0.8652482269503546	0.7857142857142857	0.8571428571428571	0.8055555555555556	0.7878787878787878	0.7346938775510204	0.9230769230769231	0.7435897435897436	0.8666666666666667	0.85	0.8448275862068966	0.7777777777777778	0.8739495798319328	0.8	0.7192982456140351	0.8352941176470589	0.8709677419354839	0.8148148148148148	0.819672131147541	0.819672131147541	0.819672131147541	0.8429752066115702	0.8421052631578947	0.8181818181818182	0.8288288288288288	0.8627450980392157	0.8584070796460177	0.7333333333333333	0.8225806451612904	0.8157894736842105	0.85	0.782051282051282	0.8441558441558441	0.7721518987341772	0.6904761904761905	0.7971014492753623	0.8387096774193549	0.8421052631578947	0.8421052631578947	0.8421052631578947	0.8333333333333334	0.813953488372093	0.7974683544303798	0.7980769230769231	0.8504672897196262	0.6923076923076923	0.8064516129032258
Doing it Now or Later	0.7936507936507936	0.8421052631578947	0.8484848484848485	0.2857142857142857	0.8604651162790697	0.8433734939759037	0.8691588785046729	0.8518518518518519	0.8461538461538461	0.8333333333333334	0.7818181818181819	0.8311688311688312	0.9017341040462428	0.8651685393258427	0.8285714285714286	0.8571428571428571	0.7058823529411765	0.8723404255319149	0.8035714285714286	0.8469387755102041	0.8055555555555556	0.803030303030303	0.7755102040816326	0.9311740890688259	0.7948717948717948	0.8695652173913043	0.85	0.7758620689655172	0.8148148148148148	0.8739495798319328	0.9047619047619048	0.7543859649122807	0.8235294117647058	0.6774193548387096	0.8395061728395061	0.8360655737704918	0.8360655737704918	0.8360655737704918	0.8760330578512396	0.7368421052631579	0.803030303030303	0.8738738738738738	0.8529411764705882	0.8495575221238938	0.7555555555555555	0.8064516129032258	0.8157894736842105	0.84	0.8333333333333334	0.8441558441558441	0.8481012658227848	0.7857142857142857	0.7971014492753623	0.7903225806451613	0.7719298245614035	0.7719298245614035	0.7719298245614035	0.9047619047619048	0.813953488372093	0.8227848101265823	0.8557692307692307	0.8691588785046729	0.7948717948717948	0.7580645161290323
The Economics of Immediate Gratification	0.7777777777777778	0.7894736842105263	0.8181818181818182	0.825	0.8604651162790697	0.8192771084337349	0.7476635514018691	0.7777777777777778	0.825	0.625	0.8363636363636363	0.7662337662337663	0.8554913294797688	0.7415730337078652	0.7285714285714285	0.8095238095238095	0.8	0.8368794326241135	0.7321428571428571	0.8673469387755102	0.925	0.7878787878787878	0.7959183673469388	0.902834008097166	0.875	0.875	0.81	0.8448275862068966	0.8148148148148148	0.865546218487395	0.775	0.8421052631578947	0.8235294117647058	0.825	0.8148148148148148	0.8032786885245902	0.8032786885245902	0.8032786885245902	0.7933884297520661	0.85	0.7878787878787878	0.7747747747747747	0.8333333333333334	0.8141592920353983	0.8222222222222222	0.7903225806451613	0.7894736842105263	0.82	0.8205128205128205	0.8571428571428571	0.810126582278481	0.8571428571428571	0.8115942028985508	0.8387096774193549	0.8421052631578947	0.8421052631578947	0.8421052631578947	0.825	0.8604651162790697	0.7974683544303798	0.8269230769230769	0.8037383177570093	0.775	0.7903225806451613
Mandatory Menu Labeling in One Fast-Food Chain in King County, Washington	0.7671232876712328	0.821917808219178	0.7575757575757576	0.8493150684931506	0.7671232876712328	0.7951807228915663	0.7663551401869159	0.821917808219178	0.7945205479452054	0.821917808219178	0.7671232876712328	0.8051948051948052	0.7745664739884393	0.7752808988764045	0.7945205479452054	0.780952380952381	0.7945205479452054	0.7021276595744681	0.7808219178082192	0.8469387755102041	0.8356164383561644	0.8493150684931506	0.7945205479452054	0.8299595141700404	0.821917808219178	0.8356164383561644	0.75	0.7534246575342466	0.7671232876712328	0.7983193277310925	0.8493150684931506	0.7671232876712328	0.8117647058823529	0.7808219178082192	0.8271604938271605	0.821917808219178	0.821917808219178	0.821917808219178	0.7603305785123967	0.7123287671232876	0.7945205479452054	0.7657657657657657	0.7352941176470589	0.7256637168141593	0.7671232876712328	0.1506849315068493	0.7631578947368421	0.7	0.8205128205128205	0.8701298701298701	0.8354430379746836	0.7945205479452054	0.7945205479452054	0.7808219178082192	0.7534246575342466	0.7534246575342466	0.7534246575342466	0.9041095890410958	0.8082191780821918	0.8481012658227848	0.7692307692307693	0.7757009345794392	0.8082191780821918	0.7808219178082192
