"Journal Data Filtered By:  Selected JCR Year: 2010 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,,,,,,
Rank,Full Journal Title,Issn,Total Cites,Journal Impact Factor,5-Year Impact Factor,Citable Items,,Eigenfactor Score
7798,Southern Forests,2070-2620,44,0.606,0.606,26,,0.000270
7801,AUSTRALIAN JOURNAL OF DAIRY TECHNOLOGY,0004-9433,417,0.605,0.549,41,,0.000520
7801,Iranian Journal of Parasitology,1735-7020,82,0.605,Not Available,38,,0.000250
7801,JOURNAL DE MYCOLOGIE MEDICALE,1156-5233,241,0.605,0.612,46,,0.000310
7801,Journal of Social Work,1468-0173,157,0.605,Not Available,20,,0.000400
7801,MEDICAL HISTORY,0025-7273,341,0.605,0.491,21,,0.000540
7801,MEDICAL HISTORY,0025-7273,341,0.605,0.491,21,,0.000540
7801,MINERVA,0026-4695,317,0.605,0.487,21,,0.000490
7801,SEED SCIENCE AND TECHNOLOGY,0251-0952,"1,178",0.605,0.631,82,,0.000860
7801,SEMICONDUCTORS,1063-7826,"1,646",0.605,0.595,269,,0.004020
7801,STUDIES IN COMPARATIVE INTERNATIONAL DEVELOPMENT,0039-3606,394,0.605,1.352,19,,0.001660
7801,STUDIES IN CONSERVATION,0039-3630,545,0.605,0.513,19,,0.000480
7812,Clinical Neuroradiology,1869-1439,51,0.604,Not Available,15,,0.000260
7812,Leisure Studies,0261-4367,516,0.604,3.208,26,,0.000810
7814,JOURNAL OF WATERWAY PORT COASTAL AND OCEAN ENGINEERING-ASCE,0733-950X,930,0.603,0.947,32,,0.001910
7814,PREPARATIVE BIOCHEMISTRY & BIOTECHNOLOGY,1082-6068,294,0.603,0.711,38,,0.000490
7814,PRODUCTION PLANNING & CONTROL,0953-7287,"1,011",0.603,0.881,51,,0.001640
7814,PSYCHOANALYTIC QUARTERLY,0033-2828,514,0.603,0.552,27,,0.001620
7814,QUARTERLY JOURNAL OF MATHEMATICS,0033-5606,"1,021",0.603,0.665,33,,0.002590
7819,Annals of Telecommunications-Annales des Telecommunications,0003-4347,243,0.602,0.366,65,,0.000900
7819,Journal of Macromolecular Science Part B-Physics,0022-2348,"1,121",0.602,0.820,98,,0.002140
7819,PHILOSOPHY OF SCIENCE,0031-8248,"1,648",0.602,0.931,68,,0.001900
7819,PHILOSOPHY OF SCIENCE,0031-8248,"1,648",0.602,0.931,68,,0.001900
7819,Sensor Letters,1546-198X,537,0.602,0.756,140,,0.002570
7824,ECONOMIC MODELLING,0264-9993,576,0.601,0.732,157,,0.002850
7824,PROCEEDINGS OF THE AMERICAN MATHEMATICAL SOCIETY,0002-9939,"8,524",0.601,0.627,457,,0.031660
7826,ASLIB PROCEEDINGS,0001-253X,249,0.600,0.719,38,,0.000890
7826,ASLIB PROCEEDINGS,0001-253X,249,0.600,0.719,38,,0.000890
7826,Corpus Linguistics and Linguistic Theory,1613-7027,64,0.600,Not Available,10,,0.000290
7826,FOOD BIOTECHNOLOGY,0890-5436,338,0.600,0.928,26,,0.000440
7826,Infants & Young Children,0896-3746,256,0.600,0.799,26,,0.000730
7826,JOURNAL OF COLD REGIONS ENGINEERING,0887-381X,101,0.600,0.585,9,,0.000280
7826,JOURNAL OF ENERGY ENGINEERING-ASCE,0733-9402,109,0.600,0.651,13,,0.000560
7826,JOURNAL OF LEGAL MEDICINE,0194-7648,108,0.600,0.505,22,,0.000310
7826,JOURNAL OF THEORETICAL PROBABILITY,0894-9840,526,0.600,0.615,61,,0.003170
7826,PHOTONIC NETWORK COMMUNICATIONS,1387-974X,303,0.600,0.634,67,,0.000950
7826,RHODORA,0035-4902,338,0.600,0.515,16,,0.000340
7826,STANFORD JOURNAL OF INTERNATIONAL LAW,0731-5082,88,0.600,0.727,0,,0.000290
7826,Scientific Programming,1058-9244,190,0.600,Not Available,13,,0.001220
7826,State Politics & Policy Quarterly,1532-4400,194,0.600,1.078,20,,0.001480
7826,THEORY OF COMPUTING SYSTEMS,1432-4350,384,0.600,0.732,77,,0.003020
7841,AGRICULTURAL AND FOOD SCIENCE,1459-6067,256,0.597,0.689,30,,0.000620
7841,PERSPECTIVES IN EDUCATION,0258-2236,197,0.597,0.528,35,,0.000370
7841,WESTERN JOURNAL OF APPLIED FORESTRY,0885-6095,328,0.597,0.660,28,,0.000730
7844,HORTTECHNOLOGY,1063-0198,"1,082",0.596,0.793,154,,0.002080
7844,JOURNAL OF SOCIAL WORK EDUCATION,1043-7797,444,0.596,0.724,27,,0.000450
7844,Journal of Soil Science and Plant Nutrition,0718-9508,57,0.596,Not Available,37,,0.000080
7844,NATURAL RESOURCE MODELING,0890-8575,227,0.596,0.640,23,,0.000590
7844,PLANT SPECIES BIOLOGY,0913-557X,362,0.596,0.929,25,,0.000530
7844,PROGRAM-ELECTRONIC LIBRARY AND INFORMATION SYSTEMS,0033-0337,250,0.596,0.519,26,,0.000440
7844,PROGRAM-ELECTRONIC LIBRARY AND INFORMATION SYSTEMS,0033-0337,250,0.596,0.519,26,,0.000440
7844,SOUTH AFRICAN JOURNAL OF SCIENCE,0038-2353,"1,688",0.596,0.748,62,,0.002210
7844,STUDIES ON NEOTROPICAL FAUNA AND ENVIRONMENT,0165-0521,400,0.596,0.643,20,,0.000540
7853,Bundesgesundheitsblatt-Gesundheitsforschung-Gesundheitsschutz,1436-9990,967,0.595,Not Available,155,,0.002710
7853,CIVIL ENGINEERING AND ENVIRONMENTAL SYSTEMS,1028-6608,145,0.595,0.804,25,,0.000530
7853,ENT-EAR NOSE & THROAT JOURNAL,0145-5613,"1,338",0.595,Not Available,78,,0.002130
7853,History of the Family,1081-602X,149,0.595,Not Available,32,,0.000420
7853,MATERIALS TECHNOLOGY,1066-7857,211,0.595,0.526,43,,0.000520
7853,MILITARY PSYCHOLOGY,0899-5605,320,0.595,0.860,31,,0.000780
7853,STATISTICAL PAPERS,0932-5026,275,0.595,0.553,65,,0.001790
7860,Czech Journal of Genetics and Plant Breeding,1212-1975,126,0.594,Not Available,45,,0.000320
7860,European Review of Economic History,1361-4916,233,0.594,Not Available,15,,0.001050
7860,INTEGRAL TRANSFORMS AND SPECIAL FUNCTIONS,1065-2469,620,0.594,0.831,80,,0.002780
7860,MARINE STRUCTURES,0951-8339,298,0.594,0.795,22,,0.000670
7860,VETERINARNI MEDICINA,0375-8427,647,0.594,0.834,82,,0.001310
7865,Expert Review of Clinical Immunology,1744-666X,176,0.593,Not Available,77,,0.000700
7865,INTERNATIONAL JOURNAL OF GAME THEORY,0020-7276,944,0.593,0.742,45,,0.003960
7865,INTERNATIONAL JOURNAL OF GAME THEORY,0020-7276,944,0.593,0.742,45,,0.003960
7865,JOURNAL DES MALADIES VASCULAIRES,0398-0499,256,0.593,0.461,40,,0.000290
7865,JOURNAL OF APPLIED ANIMAL WELFARE SCIENCE,1088-8705,280,0.593,0.785,22,,0.000580
7865,JOURNAL OF PHILOSOPHY OF EDUCATION,0309-8249,304,0.593,0.543,27,,0.000450
7865,JOURNAL OF TEXTURE STUDIES,0022-4901,"1,076",0.593,1.138,52,,0.001240
7865,Mathematical Population Studies,0889-8480,116,0.593,Not Available,12,,0.000440
7865,Mathematical Population Studies,0889-8480,116,0.593,Not Available,12,,0.000440
7874,European Early Childhood Education Research Journal,1350-293X,94,0.592,Not Available,35,,0.000200
7874,Iranian Journal of Fuzzy Systems,1735-0654,89,0.592,Not Available,28,,0.000080
7874,RUSSIAN JOURNAL OF NUMERICAL ANALYSIS AND MATHEMATICAL MODELLING,0927-6467,126,0.592,0.435,35,,0.000570
7874,Structure and Infrastructure Engineering,1573-2479,138,0.592,0.871,50,,0.001230
7878,Annual Review of Applied Linguistics,0267-1905,290,0.591,Not Available,14,,0.000670
7878,PALEONTOLOGICAL JOURNAL,0031-0301,"1,054",0.591,0.618,128,,0.001480
7878,RUSSIAN JOURNAL OF COORDINATION CHEMISTRY,1070-3284,"1,257",0.591,0.588,143,,0.001850
7878,Turkish Journal of Fisheries and Aquatic Sciences,1303-2712,132,0.591,Not Available,74,,0.000450
7882,BIOMEDIZINISCHE TECHNIK,0013-5585,459,0.590,0.670,43,,0.000930
7882,JOURNAL OF WATER SUPPLY RESEARCH AND TECHNOLOGY-AQUA,0003-7214,573,0.590,0.746,48,,0.001180
7882,MATHEMATICAL INTELLIGENCER,0343-6993,296,0.590,0.523,23,,0.000570
7882,QUANTITATIVE FINANCE,1469-7688,701,0.590,0.968,92,,0.003720
7882,QUANTITATIVE FINANCE,1469-7688,701,0.590,0.968,92,,0.003720
7882,TERRESTRIAL ATMOSPHERIC AND OCEANIC SCIENCES,1017-0839,618,0.590,0.891,75,,0.002210
7888,AUSTRALIAN PSYCHOLOGIST,0005-0067,414,0.589,1.022,29,,0.000650
7888,BULLETIN OF THE BRAZILIAN MATHEMATICAL SOCIETY,1678-7544,159,0.589,0.771,28,,0.001800
7888,NEUROLOGIA,0213-4853,522,0.589,0.557,60,,0.000780
7891,GLQ-A JOURNAL OF LESBIAN AND GAY STUDIES,1064-2684,222,0.588,0.804,24,,0.001140
7891,INTERNATIONAL NURSING REVIEW,0020-8132,411,0.588,0.992,65,,0.000930
7891,INTERNATIONAL NURSING REVIEW,0020-8132,411,0.588,0.992,65,,0.000930
7891,JOURNAL DE GYNECOLOGIE OBSTETRIQUE ET BIOLOGIE DE LA REPRODUCTION,0368-2315,885,0.588,Not Available,142,,0.001370
7891,Lubrication Science,0954-0075,181,0.588,Not Available,33,,0.000420
7891,Studies in Conflict & Terrorism,1057-610X,283,0.588,Not Available,56,,0.001850
7891,Weather,0043-1656,516,0.588,Not Available,47,,0.000910
7898,ADMINISTRATION IN SOCIAL WORK,0364-3107,248,0.587,1.000,27,,0.000400
7898,Metrology and Measurement Systems,0860-8229,101,0.587,Not Available,52,,0.000280
7900,ACTA BIOLOGICA CRACOVIENSIA SERIES BOTANICA,0001-5296,190,0.586,0.657,16,,0.000480
7900,International Journal of Conflict and Violence,1864-1385,39,0.586,0.524,21,,0.000160
7900,JOURNAL OF LOGIC AND COMPUTATION,0955-792X,590,0.586,0.860,50,,0.002320
7900,JOURNAL OF SYNTHETIC ORGANIC CHEMISTRY JAPAN,0037-9980,543,0.586,0.534,99,,0.001420
7900,JOURNAL OF URBAN TECHNOLOGY,1063-0732,94,0.586,0.481,16,,0.000290
7900,Journal of East Asian Studies,1598-2408,75,0.586,Not Available,14,,0.000420
7900,Journal of Numerical Mathematics,1570-2820,80,0.586,Not Available,15,,0.000670
7907,INTERNATIONAL POLITICAL SCIENCE REVIEW,0192-5121,354,0.585,0.940,27,,0.001280
7907,Journal of Modern Dynamics,1930-5311,70,0.585,0.782,26,,0.001310
7907,Marine Resource Economics,0738-1360,382,0.585,Not Available,24,,0.001010
7907,Marine Resource Economics,0738-1360,382,0.585,Not Available,24,,0.001010
7911,JOURNAL OF SYMBOLIC LOGIC,0022-4812,"1,693",0.584,0.675,80,,0.005460
7911,METRIKA,0026-1335,460,0.584,0.619,50,,0.002100
7911,PACIFIC SCIENCE,0030-8870,"1,013",0.584,0.916,46,,0.001260
7914,ANNALES D ENDOCRINOLOGIE,0003-4266,435,0.583,0.478,74,,0.000800
7914,Asia-Pacific Journal of Chemical Engineering,1932-2143,207,0.583,0.662,105,,0.000920
7914,CURRENT PSYCHOLOGY,1046-1310,354,0.583,0.717,28,,0.000710
7914,Computational and Mathematical Organization Theory,1381-298X,214,0.583,Not Available,17,,0.000670
7914,Computational and Mathematical Organization Theory,1381-298X,214,0.583,Not Available,17,,0.000670
7914,GENDER AND EDUCATION,0954-0253,512,0.583,1.113,41,,0.001400
7914,ORTHOPADE,0085-4530,"1,190",0.583,0.713,122,,0.002350
7914,Security Journal,0955-1662,88,0.583,Not Available,18,,0.000320
7914,VISUAL COMPUTER,0178-2789,898,0.583,0.928,128,,0.004200
7914,Young,1103-3088,169,0.583,Not Available,20,,0.000610
7914,Zeitschrift fur Personalpsychologie,1617-6391,58,0.583,0.676,0,,0.000220
7925,AFFILIA-JOURNAL OF WOMEN AND SOCIAL WORK,0886-1099,200,0.582,0.667,30,,0.000510
7925,AMERICAN JOURNAL OF PSYCHOLOGY,0002-9556,"1,786",0.582,0.901,32,,0.001110
7925,JOURNAL OF ELECTRONIC PACKAGING,1043-7398,757,0.582,0.977,48,,0.001780
7925,REVIEW OF AGRICULTURAL ECONOMICS,1058-7195,439,0.582,0.873,0,,0.002010
7925,REVIEW OF AGRICULTURAL ECONOMICS,1058-7195,439,0.582,0.873,0,,0.002010
7930,Advances in Calculus of Variations,1864-8258,19,0.581,0.581,18,,0.000380
7930,Advances in Data Analysis and Classification,1862-5347,33,0.581,0.667,16,,0.000290
7930,BOTANICA HELVETICA,0253-1453,194,0.581,0.679,15,,0.000270
7930,Central European Journal of Mathematics,1895-1074,161,0.581,Not Available,94,,0.001520
7930,Frontiers of Physics in China,1673-3487,124,0.581,Not Available,36,,0.000630
7930,NUCLEAR SCIENCE AND ENGINEERING,0029-5639,"1,505",0.581,0.655,60,,0.003130
7930,Pigment & Resin Technology,0369-9420,236,0.581,0.828,38,,0.000500
7930,Psicologica,0211-2159,144,0.581,0.675,35,,0.000340
7930,TROPICAL BIOMEDICINE,0127-5720,259,0.581,Not Available,83,,0.000680
7939,CLINICAL DYSMORPHOLOGY,0962-8827,530,0.580,0.619,55,,0.001210
7939,Chemical Industry & Chemical Engineering Quarterly,1451-9372,61,0.580,Not Available,34,,0.000210
7939,JOURNAL OF PRODUCTIVITY ANALYSIS,0895-562X,"1,045",0.580,1.312,31,,0.002330
7939,Revista da Sociedade Brasileira de Medicina Tropical,0037-8682,"1,540",0.580,0.847,168,,0.002770
7943,Clinical Nurse Specialist,0887-6274,281,0.579,0.903,33,,0.000650
7943,Clinical Nurse Specialist,0887-6274,281,0.579,0.903,33,,0.000650
7943,ELECTRONIC TRANSACTIONS ON NUMERICAL ANALYSIS,1068-9613,438,0.579,0.719,26,,0.002940
7943,EUROPEAN JOURNAL OF WOMENS STUDIES,1350-5068,291,0.579,2.121,19,,0.002140
7943,Journal of Eastern African Studies,1753-1055,60,0.579,0.494,31,,0.000620
7943,Journal of Southern Europe and the Balkans,1461-3190,68,0.579,2.474,0,,0.000390
7943,Language and Education,0950-0782,230,0.579,Not Available,30,,0.000960
7943,Latin American Journal of Solids and Structures,1679-7817,44,0.579,Not Available,23,,0.000210
7943,NORTH AMERICAN JOURNAL OF AQUACULTURE,1522-2055,427,0.579,0.664,48,,0.000910
7943,Revista Mexicana de Biodiversidad,1870-3453,138,0.579,0.596,93,,0.000790
7953,ASIAN JOURNAL OF CONTROL,1561-8625,289,0.578,0.524,71,,0.001310
7953,Chinese Journal of Integrative Medicine,1672-0415,182,0.578,Not Available,82,,0.000570
7953,JOURNAL OF UNIVERSAL COMPUTER SCIENCE,0948-695X,623,0.578,0.600,103,,0.002280
7953,POSITIVITY,1385-1292,244,0.578,0.586,60,,0.002190
7957,ECOLOGY OF FOOD AND NUTRITION,0367-0244,273,0.577,0.631,25,,0.000320
7957,ELECTRIC POWER COMPONENTS AND SYSTEMS,1532-5008,334,0.577,0.492,95,,0.001320
7957,FOOD SCIENCE AND TECHNOLOGY INTERNATIONAL,1082-0132,854,0.577,1.124,54,,0.001730
7957,Journal of Economics,0931-8658,592,0.577,0.758,44,,0.001290
7957,Sao Paulo Medical Journal,1516-3180,523,0.577,Not Available,58,,0.001100
7957,Theoretical and Experimental Chemistry,0040-5760,439,0.577,Not Available,51,,0.000530
7963,JOURNAL OF MUSCLE FOODS,1046-0756,457,0.576,0.944,59,,0.000680
7963,VELIGER,0042-3211,598,0.576,0.670,8,,0.000490
7965,China & World Economy,1671-2234,143,0.575,Not Available,40,,0.000960
7965,JOURNAL OF NUMBER THEORY,0022-314X,"1,441",0.575,0.570,178,,0.008710
7965,PESQUISA VETERINARIA BRASILEIRA,0100-736X,601,0.575,0.722,172,,0.000680
7965,WATERBIRDS,1524-4695,649,0.575,0.746,52,,0.001960
7969,AFRICAN DEVELOPMENT REVIEW-REVUE AFRICAINE DE DEVELOPPEMENT,1017-6772,104,0.574,0.500,35,,0.000230
7969,ARQUIVOS DE NEURO-PSIQUIATRIA,0004-282X,"1,707",0.574,0.667,147,,0.003260
7969,CLINICAL LINGUISTICS & PHONETICS,0269-9206,636,0.574,1.003,66,,0.001880
7969,E-POLYMERS,1618-7229,654,0.574,0.744,145,,0.002060
7969,INTERFACES AND FREE BOUNDARIES,1463-9963,232,0.574,1.142,22,,0.001850
7969,Journal of Housing and the Built Environment,1566-4910,183,0.574,Not Available,25,,0.000540
7969,PUBLICATIONS OF THE RESEARCH INSTITUTE FOR MATHEMATICAL SCIENCES,0034-5318,670,0.574,0.660,28,,0.002960
7976,AFRICAN JOURNAL OF BIOTECHNOLOGY,1684-5315,"2,988",0.573,0.794,"1,272",,0.007830
7976,COMPOSITE INTERFACES,0927-6440,448,0.573,0.681,63,,0.001150
7976,INFINITE DIMENSIONAL ANALYSIS QUANTUM PROBABILITY AND RELATED TOPICS,0219-0257,760,0.573,0.873,32,,0.002520
7976,JOURNAL OF ECONOMIC ISSUES,0021-3624,677,0.573,0.568,64,,0.001230
7976,JOURNAL OF EVOLUTIONARY BIOCHEMISTRY AND PHYSIOLOGY,0022-0930,650,0.573,0.583,63,,0.001010
7976,Journal of Advanced Concrete Technology,1346-8014,221,0.573,Not Available,27,,0.001240
7976,Journal of Plant Registrations,1936-5209,132,0.573,0.513,51,,0.000740
7976,SOFTWARE-PRACTICE & EXPERIENCE,0038-0644,901,0.573,0.786,51,,0.001900
7984,AMERICAN JOURNAL OF EDUCATION,0195-6744,418,0.571,1.000,21,,0.001300
7984,ETHOLOGY ECOLOGY & EVOLUTION,0394-9370,552,0.571,0.797,34,,0.000710
7984,EUROPEAN REVIEW OF APPLIED PSYCHOLOGY-REVUE EUROPEENNE DE PSYCHOLOGIE APPLIQUEE,1162-9088,201,0.571,Not Available,24,,0.000540
7984,JOURNAL OF ADULT DEVELOPMENT,1068-0667,283,0.571,0.707,21,,0.000440
7984,JOURNAL OF CHEMICAL EDUCATION,0021-9584,"5,071",0.571,0.673,296,,0.003830
7984,Journal of Building Physics,1744-2591,77,0.571,0.740,17,,0.000450
7984,Journal of Computational and Nonlinear Dynamics,1555-1423,151,0.571,Not Available,54,,0.001100
7984,Nursing & Health Sciences,1441-0745,433,0.571,Not Available,69,,0.001070
7984,Nursing & Health Sciences,1441-0745,433,0.571,Not Available,69,,0.001070
7984,OPTICS AND SPECTROSCOPY,0030-400X,"2,172",0.571,0.502,286,,0.003930
7994,ANALES DE PEDIATRIA,1695-4033,554,0.570,0.545,99,,0.001640
7994,Indian Journal of Pathology and Microbiology,0377-4929,657,0.570,Not Available,183,,0.001560
7996,INTERNATIONAL JOURNAL OF FINANCE & ECONOMICS,1076-9307,248,0.569,0.692,25,,0.001150
7996,International Journal of Plant Production,1735-6814,64,0.569,0.620,30,,0.000230
7996,OPTIMAL CONTROL APPLICATIONS & METHODS,0143-2087,266,0.569,0.940,37,,0.000980
7996,QUATERNAIRE,1142-2904,299,0.569,Not Available,33,,0.000570
7996,REACTION KINETICS AND CATALYSIS LETTERS,0133-1736,"1,451",0.569,0.639,0,,0.002410
8001,BULLETIN DE LA SOCIETE MATHEMATIQUE DE FRANCE,0037-9484,"1,052",0.568,0.610,11,,0.001810
8001,Environmental Communication-A Journal of Nature and Culture,1752-4032,32,0.568,0.644,32,,0.000080
8001,MEDITERRANEAN MARINE SCIENCE,1108-393X,181,0.568,Not Available,17,,0.000390
8001,PUBLICATIONES MATHEMATICAE-DEBRECEN,0033-3883,665,0.568,0.491,72,,0.002410
8005,CIENCIA E AGROTECNOLOGIA,1413-7054,"1,133",0.567,Not Available,208,,0.001960
8005,Feminist Criminology,1557-0851,92,0.567,Not Available,15,,0.000500
8005,INTERNATIONAL JOURNAL OF LEXICOGRAPHY,0950-3846,206,0.567,0.500,16,,0.000510
8005,JAPANESE JOURNAL OF VETERINARY RESEARCH,0047-1917,145,0.567,0.561,15,,0.000130
8005,JOURNAL DE RADIOLOGIE,0221-0363,827,0.567,0.510,133,,0.001450
8005,JOURNAL OF MANUFACTURING SCIENCE AND ENGINEERING-TRANSACTIONS OF THE ASME,1087-1357,"1,472",0.567,0.915,124,,0.004330
8005,JOURNAL OF NONDESTRUCTIVE EVALUATION,0195-9298,274,0.567,1.132,24,,0.000410
8005,SOUTH AFRICAN JOURNAL OF CHEMISTRY-SUID-AFRIKAANSE TYDSKRIF VIR CHEMIE,0379-4350,148,0.567,0.496,38,,0.000290
8005,STUDIA MATHEMATICA,0039-3223,"2,061",0.567,0.747,104,,0.007960
8014,JOURNAL OF DRUG EDUCATION,0047-2379,393,0.566,0.826,24,,0.000660
8014,JOURNAL OF GEOGRAPHY,0022-1341,323,0.566,0.630,26,,0.000490
8014,JOURNALISM & MASS COMMUNICATION QUARTERLY,1077-6990,792,0.566,1.028,29,,0.001670
8014,NORTHEASTERN NATURALIST,1092-6194,331,0.566,0.567,17,,0.001100
8014,Turkish Studies,1468-3849,144,0.566,Not Available,25,,0.000520
8019,JOURNAL OF AVIAN MEDICINE AND SURGERY,1082-6742,252,0.565,0.606,22,,0.000480
8019,JOURNAL OF TERRAMECHANICS,0022-4898,417,0.565,0.887,37,,0.000640
8019,Natureza & Conservacao,1679-0073,43,0.565,Not Available,30,,0.000140
8022,British Journal of Religious Education,0141-6200,136,0.564,Not Available,21,,0.000120
8022,EUROPE-ASIA STUDIES,0966-8136,441,0.564,0.609,62,,0.002160
8022,International Politics,1384-5748,176,0.564,Not Available,38,,0.001020
8022,Journal of Derivatives,1074-1240,365,0.564,Not Available,16,,0.001010
8022,Journal of Systems Science & Complexity,1009-6124,145,0.564,Not Available,95,,0.000860
8027,APPLIED ARTIFICIAL INTELLIGENCE,0883-9514,429,0.563,0.616,39,,0.000880
8027,Acta Crystallographica Section F-Structural Biology and Crystallization Communications,1744-3091,885,0.563,0.479,367,,0.006470
8027,INTERNATIONAL JOURNAL OF MATHEMATICS,0129-167X,640,0.563,0.629,77,,0.004110
8027,JOURNAL OF DRUG DELIVERY SCIENCE AND TECHNOLOGY,1773-2247,242,0.563,0.616,55,,0.000850
8027,MANUSCRIPTA MATHEMATICA,0025-2611,"1,265",0.563,0.593,80,,0.006570
8027,NEURAL COMPUTING & APPLICATIONS,0941-0643,401,0.563,0.682,110,,0.000960
8027,PHYSICS OF ATOMIC NUCLEI,1063-7788,"1,326",0.563,0.522,248,,0.003930
8034,ALCOHOL RESEARCH & HEALTH,1535-7414,"1,043",0.562,2.872,26,,0.001460
8034,EXCLI Journal,1611-2156,51,0.562,Not Available,20,,0.000170
8034,Gravitation & Cosmology,0202-2893,338,0.562,Not Available,45,,0.001160
8034,INDIAN JOURNAL OF CHEMISTRY SECTION B-ORGANIC CHEMISTRY INCLUDING MEDICINAL CHEMISTRY,0376-4699,"2,684",0.562,0.531,153,,0.002450
8034,Journal of the International Phonetic Association,0025-1003,192,0.562,Not Available,12,,0.000810
8034,TRANSFORMATION GROUPS,1083-4362,317,0.562,0.731,39,,0.003100
8040,Investigacion Agraria-Sistemas y Recursos Forestales,1131-7965,183,0.561,0.951,0,,0.000390
8040,JOURNAL OF EDUCATIONAL COMPUTING RESEARCH,0735-6331,763,0.561,Not Available,44,,0.000990
8040,JOURNAL OF GRAPH THEORY,0364-9024,"1,344",0.561,0.703,77,,0.005640
8040,JOURNAL OF THE SOCIETY OF LEATHER TECHNOLOGISTS AND CHEMISTS,0144-0322,281,0.561,0.476,37,,0.000450
8040,Journal of Bioethical Inquiry,1176-7529,68,0.561,Not Available,28,,0.000340
8040,Journal of Bioethical Inquiry,1176-7529,68,0.561,Not Available,28,,0.000340
8040,MICROPALEONTOLOGY,0026-2803,"1,006",0.561,0.787,25,,0.000730
8040,PACIFIC AFFAIRS,0030-851X,227,0.561,0.567,19,,0.000480
8040,PHYSICS WORLD,0953-8585,412,0.561,0.493,45,,0.001550
8040,PRAMANA-JOURNAL OF PHYSICS,0304-4289,"1,248",0.561,0.450,220,,0.004180
8040,REMEDIAL AND SPECIAL EDUCATION,0741-9325,708,0.561,1.110,40,,0.001110
8051,AAOHN JOURNAL,0891-0162,468,0.560,Not Available,53,,0.000910
8051,AAOHN JOURNAL,0891-0162,468,0.560,Not Available,53,,0.000910
8051,Chirurgia,1221-9118,429,0.560,Not Available,113,,0.000220
8051,HISTORY AND PHILOSOPHY OF THE LIFE SCIENCES,0391-9714,136,0.560,0.595,16,,0.000330
8051,HISTORY AND PHILOSOPHY OF THE LIFE SCIENCES,0391-9714,136,0.560,0.595,16,,0.000330
8051,JOURNAL OF LITERACY RESEARCH,1086-296X,169,0.560,0.847,14,,0.000790
8051,PROGRESS IN CHEMISTRY,1005-281X,871,0.560,0.590,260,,0.002330
8051,SAUDI MEDICAL JOURNAL,0379-5284,"1,631",0.560,0.505,201,,0.003690
8051,THEORY INTO PRACTICE,0040-5841,767,0.560,0.686,34,,0.001080
8060,ADSORPTION SCIENCE & TECHNOLOGY,0263-6174,596,0.559,0.601,48,,0.000800
8060,Cultural Sociology,1749-9755,62,0.559,0.865,19,,0.000360
8060,ELECTRONIC COMMUNICATIONS IN PROBABILITY,1083-589X,230,0.559,0.590,53,,0.003080
8060,Egitim Arastirmalari-Eurasian Journal of Educational Research,1302-597X,167,0.559,Not Available,51,,0.000200
8060,JOURNAL OF THE LEPIDOPTERISTS SOCIETY,0024-0966,419,0.559,Not Available,31,,0.000340
8060,Mediterranean Politics,1362-9395,111,0.559,Not Available,17,,0.000440
8066,GEOTECHNICAL TESTING JOURNAL,0149-6115,684,0.558,0.620,50,,0.002140
8066,International Journal of Logistics-Research and Applications,1367-5567,286,0.558,Not Available,31,,0.000720
8066,POLYMERS & POLYMER COMPOSITES,0967-3911,339,0.558,0.460,65,,0.000800
8066,RUSSIAN JOURNAL OF PLANT PHYSIOLOGY,1021-4437,727,0.558,0.684,112,,0.001390
8066,WILDERNESS & ENVIRONMENTAL MEDICINE,1080-6032,363,0.558,0.789,46,,0.000920
8071,CANADIAN JOURNAL ON AGING-REVUE CANADIENNE DU VIEILLISSEMENT,0714-9808,401,0.557,0.841,43,,0.000750
8071,JOURNAL OF CARDIAC SURGERY,0886-0440,"1,043",0.557,0.765,101,,0.003350
8071,LINGUISTICS,0024-3949,731,0.557,0.685,39,,0.001180
8071,POLYMER-PLASTICS TECHNOLOGY AND ENGINEERING,0360-2559,905,0.557,0.632,227,,0.002190
8075,ADULT EDUCATION QUARTERLY,0741-7136,298,0.556,0.783,19,,0.000330
8075,Asian Journal of Technology Innovation,1976-1597,42,0.556,Not Available,20,,0.000150
8075,Clinical Lipidology,1758-4299,43,0.556,0.556,63,,0.000160
8075,Hiroshima Mathematical Journal,0018-2079,250,0.556,Not Available,20,,0.000880
8075,INTERNATIONAL MIGRATION,0020-7985,531,0.556,1.047,42,,0.001740
8075,QUARTERLY JOURNAL OF SPEECH,0033-5630,393,0.556,0.703,25,,0.000500
8081,CHINESE JOURNAL OF ORGANIC CHEMISTRY,0253-2786,"1,241",0.555,0.516,291,,0.002180
8081,PHYSICS AND CHEMISTRY OF LIQUIDS,0031-9104,563,0.555,0.706,65,,0.001000
8083,B E Journal of Economic Analysis & Policy,1935-1682,179,0.554,Not Available,115,,0.003520
8083,INTERNATIONAL JOURNAL OF PARALLEL PROGRAMMING,0885-7458,211,0.554,0.712,22,,0.000660
8083,Psychiatria Danubina,0353-5053,216,0.554,Not Available,125,,0.000460
8083,Psychiatria Danubina,0353-5053,216,0.554,Not Available,125,,0.000460
8083,SIGNS,0097-9740,"1,155",0.554,1.095,43,,0.002430
8083,TEACHING IN HIGHER EDUCATION,1356-2517,340,0.554,0.836,53,,0.001110
