	Industrial Production Index (NAICS 2211) ................................................................ 3-2 3-2. Internal Combustion Generators by State:	Surgical Hospitals Industry (NAICS 6221): 2002 Source: U.S. Census Bureau; generated by RTI International; using American FactFinder; “Sector 62: Health Care and Social Assistance: Subject Series—Estab & Firm Size: Legal Form of Organization for the United States:	Census Bureau; generated by RTI International; using American FactFinder; “Sector 62: Health Care and Social Assistance: Subject Series—Estab & Firm Size: Concentration by Largest Firms for the United States:	Firm Size Data from the Statistics of U.S. Businesses: U.S. Detail Employment Sizes: 2002.” Downloaded	Memo to U.S. EPA: Development of HAP Emission Factors for Small (&lt;500 HP) Stationary Reciprocating Internal Combustion Engines (RICE). Attachment A. April 13. Available in the docket at EPA-HQ-OAR-2005-0030-0009 at www.regulations.gov.	Assessment of Health Risks to Garment Workers and Certain Home Residents from Exposure to Formaldehyde, Office of Pesticides and Toxic Substances,	Mortality from lymphohematopoetic malignancies among workers in formaldehyde industries.	Mortality from solid cancers among workers in formaldehyde industries.	Mortality from lymphohematopoietic malignancies among workers in formaldehyde industries: The National Cancer Institute cohort.	Mortality among a cohort of garment workers exposed to formaldehyde: an update.	Extended follow-up of a cohort of British chemical workers exposed to formaldehyde.	Chemical Industry Institute of Toxicology (CIIT).1999. Formaldehyde: Hazard characterization and dose-response assessment for carcinogenicity by the route of inhalation. CIIT,	Analysis of the Sensitivity and Uncertainty in 2-Stage Clonal Growth Models for Formaldehyde with Relevance to Other Biologically-Based Dose Response (BBDR) Models. U.S. Environmental Protection Agency,	Uncertainties in the CIIT 2-stage model for formaldehydeinduced nasal cancer in the F344 rat: a limited sensitivity analysis-I.	Sensitivity analysis of biologically motivated model for formaldehydeinduced respiratory cancer in humans.	27 Agency for Toxic Substances and Disease Registry (ATSDR).	Department of Health and Human Services, Public Health Service. http://www.atsdr.cdc.gov/toxprofiles/tp111.html 28 WHO (2002) Concise International Chemical Assessment Document 40: Formaldehyde. Published under the joint sponsorship of the United Nations Environment Programme, the International Labour Organization, and the World Health Organization, and produced within the framework of the Inter-Organization Programme for the Sound Management of Chemicals.	Integrated Risk Information System File of Acetaldehyde. Research and Development, National Center for Environmental Assessment,	Agency for Research on Cancer (IARC).	Integrated Risk Information System File of Acetaldehyde. This material is available electronically at http://www.epa.gov/iris/subst/0290.htm. benzo(a)anthracene37, benzo(b)fluoranthene38, benzo(k)fluoranthene39, benzo(a)pyrene40, chrysene41, dibenz(a,h)anthracene42, and indeno(1,2,3-cd)pyrene43. Recent studies have found that maternal exposures to PAHs in a population of pregnant women were associated with 33 U.S. EPA.	Inhalation toxicity of acetaldehyde in rats. I. Acute and subacute studies.	Aerosolized acetaldehyde induces histamine-mediated bronchoconstriction in asthmatics.	Integrated Risk Information System File of acenaphthene. Research and Development, National Center for Environmental Assessment, Washington, DC. This material is available electronically at http://www.epa.gov/ncea/iris/subst/0442.htm.	Integrated Risk Information System File of benzo(a)anthracene. Research and Development, National Center for Environmental Assessment, Washington, DC. This material is available electronically at http://www.epa.gov/ncea/iris/subst/0454.htm.	Integrated Risk Information System File of benzo(b)fluoranthene. Research and Development, National Center for Environmental Assessment, Washington, DC. This material is available electronically at http://www.epa.gov/ncea/iris/subst/0452.htm 39 U.S. EPA	Integrated Risk Information System File of benzo(a)pyrene. Research and Development, National Center for Environmental Assessment, Washington, DC. This material is available electronically at http://www.epa.gov/ncea/iris/subst/0136.htm.	Integrated Risk Information System File of chrysene. Research and Development, National Center for Environmental Assessment, Washington, DC. This material is available electronically at http://www.epa.gov/ncea/iris/subst/0455.htm 42 U.S. EPA	Integrated Risk Information System File of indeno(1,2,3-cd)pyrene. Research and Development, National Center for Environmental Assessment, Washington, DC. This material is available electronically at http://www.epa.gov/ncea/iris/subst/0457.htm.	Effect of transplacental exposure to environmental pollutants on birth outcomes in a multiethnic population. Environ Health Perspect.	Effect of prenatal exposure to airborne polycyclic aromatic hydrocarbons on neurodevelopment in the first 3 years of life among inner-city children.	Toxicological Review of Naphthalene (Reassessment of the Inhalation Cancer Risk), Environmental Protection Agency, Integrated Risk Information System, Research and Development, National Center for Environmental Assessment, Washington, DC. This material is available electronically at http://www.epa.gov/iris/subst/0436.htm.	External Peer Review for the IRIS Reassessment of the Inhalation Carcinogenicity of Naphthalene.	49 International Agency for Research on Cancer (IARC). (2002). Monographs on the Evaluation of the Carcinogenic Risk of Chemicals for Humans.	Toxicological Review of Naphthalene, Environmental Protection Agency, Integrated Risk Information System, Research and Development, National Center for Environmental Assessment, Washington, DC. This material is available electronically at http://www.epa.gov/iris/subst/0436.htm Environmental Assessment,	Effect of possible smog irritants on human subjects JAMA165: 1980-2010,	Environmental Protection Agency).	Experimentelle reizwirkungen von Acrolein auf den Menschen. Int Arch Occup Environ Hlth 40(2):117-130. In German 56 Integrated Risk Information System File of Acrolein. Office of Research and Development, National Center for Environmental Assessment, Washington, DC. This material is available at http://www.epa.gov/iris/subst/0364.htm 57 U.S. EPA (U.S. Environmental Protection Agency).	Immediate sensory nerve-mediated respiratory responses to irritants in healthy and allergic airway-diseased mice.	American Hospital Association.	The influence of location, source, and emission type in estimates of the human health benefits of reducing a ton of air pollution. Air Qual Atmos Health,	Tax Incidence.”	Expanded Expert Judgment Assessment of the ConcentrationResponse Relationship Between	Interstate Oil & Gas Compact Commission.	An Empirical Bayes Approach to Combining Estimates of the Value of Statistical Life for Environmental Policy Analysis. Environmental and Resource Economics,	Reduction in Fine Particulate Air Pollution and Mortality.	Electric Holdings.	What Determines the Value of Life?	Estimating the Public Health Benefits of Proposed Air Pollution Regulations.	Memorandum to Melanie King, U.S. Environmental Protection Agency. Impacts Associated with NESHAP for Existing Stationary CI RICE.	Microeconomic Theory.	Circular A-4: Regulatory Analysis.	Lung Cancer, Cardiopulmonary Mortality, and Long-term Exposure to Fine Particulate Air Pollution.”	Expert Judgment Assessment of the Mortality Impact of Changes in Ambient Fine Particulate Matter in the U.S. Environ. Sci.	The Federal Reserve Board. “Industrial Production and Capacity Utilization: Industrial	and	of Economic Analysis (BEA).	of the Census. 2002; generated by RTI International; using American FactFinder; “Sector 21: Mining: Industry Series:	of the Census. 2002; generated by RTI International; using American FactFinder; “Sector 22: Utilities:	of the Census. 2002; generated by RTI International; using American FactFinder; “Sector 62: Health Care and Social Assistance: Geographic Area Series:	Industry Series.” Crude Petroleum & Natural Gas:	Industry Series.” Electric Power Generation, Transmission, and Distribution:	Industry Series.” Hospitals:	Industry Series.” Natural Gas Liquid Extraction:	Industry Series.” Pipeline Transportation:	Census of Governments, Volume 4, Number 3, Finances of County Governments: 2002 GC02(4)-3. U.S. Government Printing Office,	Census of Governments, Volume 4, Number 4, Finances of Municipal and Township Governments: 2002 GC02(4)-4. U.S. Government Printing Office,	Firm Size Data from the Statistics of U.S. Businesses: U.S. Detail Employment Sizes:	Firm Size Data from the Statistics of U.S. Businesses, U.S. All Industries Tabulated by Receipt Size:	Bureau; generated by RTI International; using American FactFinder; “Sector 21: Mining: Industry Series: Historical Statistics for the Industry:	Bureau; generated by RTI International; using American FactFinder; “Sector 22: Utilities: Subject Series—Estab & Firm Size: Concentration by Largest Firms for the United States:	Bureau; generated by RTI International; using American FactFinder; “Sector 22: Utilities: Geographic Area Series: Summary Statistics:	Bureau; generated by RTI International; using American FactFinder; “Sector 62: Health Care and Social Assistance: Subject Series—Estab & Firm Size: Legal Form of Organization for the United States:	Bureau; generated by RTI International; using American FactFinder; “Sector 31: Manufacturing: Industry Series: Historical Statistics for the Industry:	Bureau; generated by RTI International; using American FactFinder; “Sector 48: Transportation and Warehousing: Industry Series: Comparative Statistics for the United States	Bureau; generated by RTI International; using American FactFinder; “Sector 48: Transportation and Warehousing: Subject Series—Estab & Firm Size: Concentration by Largest Firms for the United States:	Bureau; generated by RTI International; using American FactFinder; “Sector 48-49: Geographic Distribution—Pipeline transportation of natural gas:	Bureau; generated by RTI International; using American FactFinder; “Sector 48-49: Transportation and Warehousing: Subject Series—Estab & Firm Size: Legal Form of Organization for the United States:	Bureau; generated by RTI International; using American FactFinder; “Sector 00: All sectors: Geographic Area Series: Economy-Wide Key Statistics:	Farm and Ranch Irrigation Survey.”	Department of Agriculture (USDA).	Department of Energy, Energy Information Administration.	Information Administration.	Guidelines for Preparing Economic Analyses.	Environmental Protection Agency (EPA).	Guidelines for Preparing Economic Analyses: External Review Draft. National Center for Environmental Economics,	Regulatory Impact Analysis: National Emission Standards for Hazardous Air Pollutants from the Portland Cement Manufacturing Industry. Office of Air Quality Planning and Standards, Research Triangle Park,	Environmental Protection Agency (U.S.	Assessment – RTP Division. December. Available on the Internet at	Environmental Protection Agency - Science Advisory	Environmental Protection Agency -	Review of EPA’s Integrated Science Assessment for Particulate Matter (First External Review Draft,	Table of Small Business Size Standards Matched to North American Industry Classification System Codes.” Effective	The Value of a Statistical Life: A Critical Review of Market Estimates throughout the World.”	Price Responsiveness in the AEO2003 NEMS Residential and Commercial
Sector 21 Mining Industry Series 2002 and 1997	0.65	0.55	0.5900000000000001	0.5700000000000001	0.61	0.61	0.64	0.6599999999999999	0.5700000000000001	0.64	0.6599999999999999	0.5900000000000001	0.64	0.6799999999999999	0.64	0.64	0.64	0.6599999999999999	0.65	0.61	0.64	0.6599999999999999	0.64	0.64	0.64	0.64	0.64	0.64	0.6799999999999999	0.64	0.61	0.6599999999999999	0.61	0.61	0.64	0.6799999999999999	0.6599999999999999	0.64	0.69	0.61	0.69	0.6799999999999999	0.72	0.5900000000000001	0.5900000000000001	0.53	0.6699999999999999	0.6799999999999999	0.6599999999999999	0.65	0.62	0.6599999999999999	0.64	0.5900000000000001	0.0	0.6699999999999999	0.31000000000000005	0.5900000000000001	0.61	0.5900000000000001	0.5900000000000001	0.4	0.61	0.47	0.53	0.5700000000000001	0.6799999999999999	0.5900000000000001	0.24	0.53	0.64	0.5900000000000001	0.32999999999999996	0.48	0.5700000000000001	0.64	0.5700000000000001	0.5700000000000001	0.69	0.6699999999999999	0.6799999999999999	0.62	0.7	0.69	0.64	0.53	0.6799999999999999	0.6799999999999999	0.7	0.6599999999999999	0.6599999999999999	0.55	0.7	0.6599999999999999
Sector 22 Utilities 2002	0.63	0.5900000000000001	0.45999999999999996	0.55	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.5900000000000001	0.6699999999999999	0.6699999999999999	0.63	0.63	0.63	0.63	0.63	0.6699999999999999	0.63	0.6699999999999999	0.63	0.6699999999999999	0.63	0.63	0.63	0.63	0.63	0.63	0.63	0.63	0.63	0.6699999999999999	0.63	0.5900000000000001	0.71	0.63	0.63	0.71	0.63	0.8200000000000001	0.63	0.71	0.63	0.63	0.5900000000000001	0.6699999999999999	0.6699999999999999	0.63	0.75	0.6699999999999999	0.5900000000000001	0.6699999999999999	0.55	1.0	0.7	0.5900000000000001	0.20999999999999996	0.45999999999999996	0.6699999999999999	0.6699999999999999	0.71	0.6699999999999999	0.63	0.5900000000000001	0.63	0.63	0.63	0.5	0.17000000000000004	0.17000000000000004	0.45999999999999996	0.55	0.55	0.55	0.5900000000000001	0.55	0.5	0.71	0.63	0.71	0.71	0.75	0.71	0.6699999999999999	0.6699999999999999	0.71	0.6699999999999999	0.63	0.6699999999999999	0.55	0.6699999999999999	0.5900000000000001	0.63
Sector 22 Utilities Subject Series�Estab  Firm Size Concentration by Largest Firms for the United States 2002	0.64	0.33999999999999997	0.15000000000000002	0.6	0.62	0.5900000000000001	0.61	0.53	0.62	0.6	0.6699999999999999	0.64	0.61	0.62	0.64	0.65	0.5700000000000001	0.61	0.5900000000000001	0.5900000000000001	0.62	0.56	0.61	0.6	0.6	0.61	0.62	0.62	0.61	0.62	0.5800000000000001	0.5900000000000001	0.62	0.6	0.65	0.55	0.62	0.63	0.63	0.6	0.69	0.5700000000000001	0.5800000000000001	0.6	0.6	0.5900000000000001	0.5800000000000001	0.6	0.6	0.65	0.62	0.6599999999999999	0.62	0.64	0.6699999999999999	0.6699999999999999	0.64	0.62	0.63	0.6	0.56	0.5800000000000001	0.53	0.5800000000000001	0.6699999999999999	0.6699999999999999	0.5800000000000001	0.64	0.5800000000000001	0.050000000000000044	0.62	0.33999999999999997	0.5900000000000001	0.45999999999999996	0.18000000000000005	0.65	0.35	0.61	0.55	0.64	0.62	0.5	0.6	0.55	0.63	0.61	0.53	0.5900000000000001	0.5800000000000001	0.54	0.61	0.64	0.62	0.6799999999999999
Sector 62 Health Care and Social Assistance Geographic Area Series 2002	0.6699999999999999	0.24	0.24	0.5700000000000001	0.64	0.54	0.62	0.6	0.61	0.6699999999999999	0.6799999999999999	0.62	0.62	0.61	0.62	0.5900000000000001	0.54	0.62	0.62	0.62	0.62	0.64	0.6	0.6	0.6	0.6	0.6	0.6	0.61	0.5700000000000001	0.6	0.64	0.61	0.6	0.65	0.65	0.6	0.6	0.49	0.6	0.63	0.6699999999999999	0.64	0.6	0.6	0.5900000000000001	0.64	0.63	0.62	0.65	0.62	0.64	0.6	0.64	0.0	0.5900000000000001	0.61	0.6	0.040000000000000036	0.6599999999999999	0.6599999999999999	0.65	0.65	0.65	0.61	0.5700000000000001	0.62	0.64	0.5800000000000001	0.6	0.45999999999999996	0.24	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.6	0.5700000000000001	0.47	0.6	0.6	0.63	0.62	0.62	0.6599999999999999	0.64	0.6	0.65	0.6699999999999999	0.62	0.63	0.5700000000000001	0.64	0.61	0.7
2002 Census of Governments Volume 4 Number 4 Finances of Municipal and Township Governments	0.6599999999999999	0.5900000000000001	0.64	0.6799999999999999	0.64	0.56	0.61	0.63	0.61	0.64	0.64	0.63	0.62	0.64	0.65	0.64	0.5700000000000001	0.62	0.62	0.61	0.6599999999999999	0.6599999999999999	0.61	0.61	0.6	0.61	0.61	0.61	0.55	0.5900000000000001	0.62	0.65	0.5900000000000001	0.61	0.65	0.5900000000000001	0.6	0.62	0.5900000000000001	0.5900000000000001	0.63	0.6	0.64	0.6	0.62	0.65	0.5800000000000001	0.6599999999999999	0.63	0.65	0.65	0.6599999999999999	0.61	0.6699999999999999	0.0	0.63	0.61	0.62	0.61	0.56	0.61	0.61	0.65	0.62	0.29000000000000004	0.06000000000000005	0.63	0.6599999999999999	0.62	0.6599999999999999	0.65	0.64	0.63	0.63	0.64	0.65	0.64	0.65	0.6599999999999999	0.6	0.62	0.6599999999999999	0.6	0.6	0.61	0.62	0.5900000000000001	0.64	0.5800000000000001	0.6	0.6599999999999999	0.65	0.6799999999999999	0.62
2006 EIA906920 Monthly Time Series	0.65	0.65	0.65	0.65	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.65	0.71	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.65	0.5900000000000001	0.71	0.77	0.62	0.6799999999999999	0.71	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.62	0.6799999999999999	0.71	0.71	0.6799999999999999	0.6799999999999999	0.73	0.65	0.75	0.6799999999999999	0.77	0.65	0.74	0.71	0.73	0.71	0.6799999999999999	0.65	0.71	0.6799999999999999	0.65	0.77	0.6699999999999999	0.6699999999999999	0.5900000000000001	0.62	0.5900000000000001	0.74	0.71	0.61	0.74	0.71	0.6799999999999999	0.6799999999999999	0.65	0.71	0.5900000000000001	0.65	0.5900000000000001	0.65	0.62	0.65	0.65	0.65	0.65	0.62	0.71	0.77	0.71	0.74	0.77	0.74	0.6799999999999999	0.6799999999999999	0.71	0.65	0.71	0.72	0.65	0.71	0.6799999999999999	0.5900000000000001
Agricultural Projections to 2017	0.5	0.63	0.63	0.63	0.6	0.63	0.63	0.63	0.6599999999999999	0.63	0.6	0.6599999999999999	0.54	0.69	0.6	0.63	0.63	0.63	0.6599999999999999	0.6	0.6599999999999999	0.6599999999999999	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.5700000000000001	0.5	0.6	0.6599999999999999	0.5	0.6	0.52	0.54	0.5700000000000001	0.52	0.6	0.69	0.63	0.69	0.5700000000000001	0.5	0.53	0.6599999999999999	0.6	0.5	0.6	0.64	0.5700000000000001	0.6	0.5	0.6699999999999999	0.71	0.5700000000000001	0.5700000000000001	0.6	0.69	0.63	0.6799999999999999	0.63	0.69	0.69	0.6599999999999999	0.63	0.63	0.5700000000000001	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.72	0.6699999999999999	0.69	0.6599999999999999	0.63	0.5	0.63	0.6	0.5	0.63	0.5	0.5	0.6	0.63	0.6	0.63
Consultation on EPAs Particulate Matter National Ambient Air Quality Standards Scope and Methods Plan for Health Risk and Exposure Assessment	0.5900000000000001	0.56	0.56	0.65	0.61	0.6	0.5800000000000001	0.53	0.61	0.56	0.63	0.61	0.5900000000000001	0.62	0.6	0.5800000000000001	0.53	0.5800000000000001	0.53	0.61	0.5700000000000001	0.62	0.61	0.61	0.61	0.61	0.61	0.61	0.5900000000000001	0.63	0.5900000000000001	0.64	0.6	0.5900000000000001	0.64	0.62	0.5900000000000001	0.5800000000000001	0.56	0.5800000000000001	0.69	0.63	0.64	0.61	0.45999999999999996	0.65	0.61	0.5900000000000001	0.62	0.65	0.55	0.5800000000000001	0.62	0.62	0.0	0.63	0.5900000000000001	0.5900000000000001	0.5700000000000001	0.6	0.61	0.61	0.61	0.6	0.64	0.64	0.62	0.64	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.5800000000000001	0.6	0.5900000000000001	0.5900000000000001	0.61	0.5900000000000001	0.5800000000000001	0.6	0.5700000000000001	0.6	0.47	0.5800000000000001	0.6	0.6	0.5700000000000001	0.62	0.64	0.6	0.6	0.5900000000000001	0.5900000000000001	0.63	0.62
Integrated Science Assessment for Particulate Matter	0.62	0.5800000000000001	0.54	0.62	0.5800000000000001	0.56	0.62	0.62	0.5800000000000001	0.6	0.62	0.44999999999999996	0.62	0.56	0.6	0.6599999999999999	0.5	0.52	0.56	0.52	0.6	0.5800000000000001	0.5	0.52	0.54	0.52	0.52	0.54	0.64	0.62	0.52	0.5	0.52	0.52	0.64	0.62	0.52	0.5800000000000001	0.6599999999999999	0.6	0.5	0.5	0.5800000000000001	0.62	0.56	0.65	0.61	0.62	0.6	0.65	0.65	0.52	0.37	0.64	0.6699999999999999	0.63	0.56	0.56	0.52	0.6	0.62	0.61	0.65	0.5800000000000001	0.6599999999999999	0.6599999999999999	0.62	0.6	0.56	0.54	0.56	0.56	0.56	0.56	0.54	0.56	0.56	0.56	0.69	0.47	0.64	0.62	0.5800000000000001	0.6	0.6	0.62	0.62	0.6	0.63	0.6	0.0	0.6	0.5800000000000001	0.62
Price Responsiveness in the AEO2003 NEMS Residential and Commercial Buildings Sector Models	0.62	0.5700000000000001	0.5900000000000001	0.65	0.63	0.6	0.6699999999999999	0.64	0.63	0.71	0.6799999999999999	0.64	0.5900000000000001	0.62	0.65	0.65	0.61	0.6	0.5900000000000001	0.6	0.6599999999999999	0.6699999999999999	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.5900000000000001	0.6	0.6	0.7	0.5900000000000001	0.61	0.6	0.5900000000000001	0.5800000000000001	0.63	0.65	0.61	0.62	0.5800000000000001	0.42000000000000004	0.64	0.64	0.64	0.65	0.62	0.6699999999999999	0.64	0.64	0.0	0.63	0.5800000000000001	0.5800000000000001	0.5700000000000001	0.64	0.6699999999999999	0.65	0.61	0.65	0.63	0.62	0.65	0.65	0.5800000000000001	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.6	0.6	0.6	0.5900000000000001	0.6	0.5900000000000001	0.6	0.6699999999999999	0.6699999999999999	0.62	0.62	0.6	0.63	0.64	0.5900000000000001	0.65	0.6	0.6	0.65	0.5900000000000001	0.6599999999999999	0.0
Review of EPAs Integrated Science Assessment for Particulate Matter	0.63	0.5900000000000001	0.5900000000000001	0.63	0.6	0.5700000000000001	0.65	0.63	0.5900000000000001	0.63	0.6	0.5	0.63	0.62	0.62	0.6699999999999999	0.51	0.5700000000000001	0.56	0.5900000000000001	0.63	0.62	0.56	0.56	0.56	0.56	0.56	0.56	0.63	0.63	0.47	0.51	0.62	0.54	0.69	0.5900000000000001	0.56	0.5900000000000001	0.6599999999999999	0.5900000000000001	0.5	0.56	0.5800000000000001	0.62	0.5800000000000001	0.65	0.61	0.63	0.6	0.7	0.65	0.5700000000000001	0.43999999999999995	0.62	0.6699999999999999	0.63	0.5900000000000001	0.5900000000000001	0.5700000000000001	0.6	0.62	0.61	0.65	0.5800000000000001	0.63	0.6599999999999999	0.63	0.6	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.5700000000000001	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.69	0.47	0.54	0.62	0.5800000000000001	0.5800000000000001	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.64	0.56	0.5700000000000001	0.050000000000000044	0.62	0.5700000000000001	0.64
Science Advisory Board Advisory on EPAs Issues in Valuing Mortality Risk Reduction	0.6699999999999999	0.61	0.64	0.6599999999999999	0.63	0.64	0.64	0.5700000000000001	0.61	0.64	0.64	0.5800000000000001	0.61	0.61	0.6599999999999999	0.64	0.6	0.63	0.5900000000000001	0.6	0.64	0.6599999999999999	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.5900000000000001	0.61	0.5700000000000001	0.65	0.5900000000000001	0.5700000000000001	0.6799999999999999	0.62	0.5800000000000001	0.5800000000000001	0.52	0.55	0.75	0.64	0.5800000000000001	0.5900000000000001	0.53	0.5900000000000001	0.61	0.63	0.63	0.6	0.62	0.5700000000000001	0.63	0.5800000000000001	0.33999999999999997	0.63	0.63	0.64	0.64	0.62	0.5900000000000001	0.65	0.5900000000000001	0.5800000000000001	0.69	0.6599999999999999	0.6599999999999999	0.63	0.61	0.61	0.6	0.64	0.61	0.63	0.63	0.61	0.63	0.63	0.6599999999999999	0.7	0.62	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.5900000000000001	0.6	0.62	0.64	0.6599999999999999	0.63	0.63	0.63	0.6799999999999999	0.63
Supplemental Tables to the Annual Energy Outlook 2010 Table 2	0.6599999999999999	0.63	0.63	0.6599999999999999	0.63	0.63	0.63	0.6599999999999999	0.63	0.6599999999999999	0.64	0.64	0.64	0.63	0.6599999999999999	0.71	0.6	0.63	0.62	0.61	0.6599999999999999	0.69	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.6	0.5800000000000001	0.64	0.5800000000000001	0.5900000000000001	0.61	0.5800000000000001	0.64	0.5900000000000001	0.5800000000000001	0.6599999999999999	0.63	0.5800000000000001	0.69	0.61	0.69	0.6	0.6699999999999999	0.65	0.5800000000000001	0.6599999999999999	0.6599999999999999	0.65	0.65	0.63	0.6	0.64	0.6699999999999999	0.63	0.64	0.64	0.63	0.69	0.69	0.65	0.69	0.7	0.61	0.63	0.6799999999999999	0.64	0.64	0.63	0.64	0.63	0.64	0.64	0.63	0.64	0.64	0.63	0.72	0.6	0.62	0.7	0.62	0.5800000000000001	0.61	0.64	0.5900000000000001	0.61	0.64	0.5700000000000001	0.64	0.63	0.64	0.6599999999999999
Technical Support Document Calculating Benefit PerTon estimates	0.64	0.5900000000000001	0.5900000000000001	0.6599999999999999	0.61	0.61	0.62	0.64	0.62	0.62	0.64	0.61	0.64	0.62	0.61	0.62	0.54	0.53	0.62	0.5800000000000001	0.6	0.5900000000000001	0.54	0.54	0.54	0.54	0.54	0.54	0.51	0.5900000000000001	0.54	0.61	0.5900000000000001	0.54	0.69	0.52	0.54	0.5900000000000001	0.63	0.5	0.63	0.5900000000000001	0.69	0.5800000000000001	0.63	0.5900000000000001	0.61	0.5800000000000001	0.5900000000000001	0.65	0.62	0.62	0.5900000000000001	0.62	0.6699999999999999	0.63	0.61	0.5800000000000001	0.5900000000000001	0.64	0.62	0.65	0.69	0.64	0.62	0.62	0.6599999999999999	0.6599999999999999	0.61	0.5800000000000001	0.5800000000000001	0.5900000000000001	0.5900000000000001	0.5800000000000001	0.5800000000000001	0.62	0.5900000000000001	0.61	0.63	0.5700000000000001	0.5900000000000001	0.5800000000000001	0.6	0.52	0.5900000000000001	0.5900000000000001	0.53	0.5900000000000001	0.5700000000000001	0.5	0.5800000000000001	0.5800000000000001	0.5900000000000001	0.69
2002 and 1997 Benchmark InputOutput Accounts Detailed Make Table Use Table and Direct Requirements Table Tables 4 and 5	0.6799999999999999	0.62	0.64	0.6599999999999999	0.6599999999999999	0.65	0.6599999999999999	0.64	0.6599999999999999	0.63	0.65	0.63	0.64	0.6599999999999999	0.6699999999999999	0.5800000000000001	0.63	0.62	0.65	0.64	0.5700000000000001	0.64	0.62	0.64	0.63	0.63	0.63	0.64	0.6599999999999999	0.6699999999999999	0.61	0.6599999999999999	0.64	0.62	0.6699999999999999	0.62	0.61	0.6599999999999999	0.6599999999999999	0.63	0.63	0.65	0.61	0.64	0.62	0.5900000000000001	0.55	0.63	0.69	0.65	0.65	0.6699999999999999	0.65	0.6699999999999999	0.0	0.6699999999999999	0.6699999999999999	0.6599999999999999	0.63	0.64	0.63	0.61	0.63	0.62	0.6699999999999999	0.6599999999999999	0.6599999999999999	0.64	0.6699999999999999	0.65	0.6599999999999999	0.64	0.6699999999999999	0.65	0.63	0.6699999999999999	0.64	0.6599999999999999	0.6599999999999999	0.64	0.69	0.7	0.65	0.63	0.63	0.64	0.62	0.6	0.6799999999999999	0.6	0.65	0.6799999999999999	0.6599999999999999	0.63
2002 Census of Governments Volume 4 Number 3 Finances of County Governments 2002 GC0243	0.65	0.61	0.6599999999999999	0.61	0.64	0.5900000000000001	0.65	0.63	0.64	0.65	0.6599999999999999	0.6599999999999999	0.6699999999999999	0.6599999999999999	0.6699999999999999	0.64	0.61	0.63	0.62	0.63	0.6699999999999999	0.7	0.61	0.61	0.6	0.61	0.63	0.63	0.5900000000000001	0.61	0.61	0.6699999999999999	0.61	0.64	0.61	0.5900000000000001	0.63	0.6599999999999999	0.5900000000000001	0.6	0.69	0.6699999999999999	0.61	0.61	0.65	0.65	0.5800000000000001	0.6699999999999999	0.6699999999999999	0.65	0.6799999999999999	0.6699999999999999	0.63	0.71	0.33999999999999997	0.63	0.61	0.6	0.61	0.56	0.65	0.61	0.65	0.65	0.06000000000000005	0.25	0.65	0.6799999999999999	0.65	0.6599999999999999	0.6599999999999999	0.6599999999999999	0.6599999999999999	0.6599999999999999	0.6699999999999999	0.6699999999999999	0.6699999999999999	0.6599999999999999	0.6599999999999999	0.6	0.62	0.6599999999999999	0.62	0.6	0.64	0.65	0.5900000000000001	0.5900000000000001	0.5800000000000001	0.6	0.6699999999999999	0.6699999999999999	0.69	0.65
