	Industrial Production Index (NAICS 2211).................................................................. 3-2 3-2. Internal Combustion Generators by State:	Electric Power Sector Energy Consumption (Quadrillion BTUs):	Surgical Hospitals Industry (NAICS 6221): 2002 Source: U.S. Census Bureau; generated by RTI International; using American FactFinder; “Sector 62: Health Care and Social Assistance: Subject Series—Estab & Firm Size: Legal Form of Organization for the United States:	Reduction in Fine Particulate Air Pollution and Mortality.	Electric Holdings.	Estimating the Public Health Benefits of Proposed Air Pollution Regulations.	Alpha-Gamma Technologies,	Microeconomic Theory.	Circular A-4: Regulatory Analysis.	Memorandum: “Impacts Associated with NESHAP for Existing Stationary	Expert Judgment Assessment of the Troy,	and	of Economic Analysis (BEA).	of the Census. 2002; generated by RTI International; using American FactFinder; “Sector 21: Mining: Industry Series:	of the Census. 2002; generated by RTI International; using American FactFinder; “Sector 22: Utilities:	of the Census. 2002; generated by RTI International; using American FactFinder; “Sector 62: Health Care and Social Assistance: Geographic Area Series:	Industry Series.” Crude Petroleum & Natural Gas:	Industry Series.” Electric Power Generation, Transmission, and Distribution:	Industry Series.” Hospitals:	Industry Series.” Natural Gas Liquid Extraction:	Industry Series.” Pipeline Transportation:	Census of Governments, Volume 4, Number 3, Finances of County Governments: 2002 GC02(4)-3. U.S. Government Printing Office,	Census of Governments, Volume 4, Number 4, Finances of Municipal and Township Governments: 2002 GC02(4)-4. U.S. Government Printing Office,	U.S. Census Bureau. 2008a. Firm Size Data from the Statistics of U.S. Businesses: U.S. Detail Employment Sizes:	Firm Size Data from the Statistics of	Farm and Ranch Irrigation Survey.”	Department of Agriculture (USDA).	Department of Energy, Energy Information Administration.	Information Administration.	Environmental Protection Agency (EPA).	Environmental Protection Agency.	Available on the 3-1. Industrial Production Index (NAICS 2211).................................................................. 3-2 3-2. Internal Combustion Generators by State:	Deleted: associated Deleted: existing stationary 447, or Fullerton and Metcalf	Review Draft –	Formatted: No bullets or numbering, Tabs: Not at 67.5 pt Higher unit costs and lower production level reduce producer surplus because the net price change ()p – t) is negative. However, these losses are mitigated because market prices tend to rise.	Formatted: Indent: Left: 18 pt, No bullets or numbering, Tabs: Not at 67.5 pt Figure 5-5. Electricity Restructuring by State Source. U.S. Energy Information Administration.	a Statement of Energy Effects for certain actions identified as “significant energy actions.” Section 4(b) of Executive Order 13211 defines “significant energy Deleted:	The Regulatory Flexibility Act as amended by the Small Business Regulatory Enforcement Fairness Act (SBREFA) generally requires an agency to prepare a regulatory flexibility analysis of any rule subject to notice and comment rulemaking requirements under the Administrative Procedure Act or any other statute, unless the agency certifies that the rule will farms. Since most national security installations are owned by the federal government (e.g., military bases), EPA assumes these entities would not be considered small. For irrigated farms, we relied on receipt data provided in the 2003 Farm and Irrigation Survey (USDA,	Deleted: (Nelson and Parise,	Office of Advocacy. A Guide for Government Agencies, How to Comply with the Regulatory Flexibility Act, Implementing the President’s Small Business Agenda and Executive Order 13272,	reducing one ton of PM2.5 or PM2.5 precursor emissions from a specified source.	Regulatory Impact Analysis,	Expanded Expert Judgment Assessment of the Concentration-Response Relationship Between PM2.5 Exposure and Mortality. Prepared for the U.S. EPA, Office of Air Quality Planning and Standards, September. Available on the Internet at http://www.epa.gov/ttn/ecas/regdata/Uncertainty/pm_ee_report.pdf.	Expert Judgment Assessment of the Mortality Impact of Changes in	entitled Impacts Associated with NESHAP for Existing Stationary RICE by Ec/R,	greater than costs *Net Benefits are quantified in terms of PM2.5 benefits at a 3% discount. This graph shows all of the benefits estimates combined with the cost estimate, specifically identifying the estimates based on Pope et al and Laden et al with dark green bars and the expert elicitation with translucent green bars.	Review Draft	Tax Incidence.”	Expanded Expert Judgment Assessment of the ConcentrationResponse Relationship Between	Interstate Oil & Gas Compact Commission.	Expert Judgment Assessment of the Mortality Impact of Changes in Ambient Fine Particulate Matter in the U.S. Environ. Sci.	The Federal Reserve Board. “Industrial Production and Capacity Utilization:	Firm Size Data from the Statistics of U.S. Businesses, U.S. All Industries Tabulated by Receipt Size:	Bureau; generated by RTI International; using American FactFinder; “Sector 21: Mining: Industry Series: Historical Statistics for the Industry:	Bureau; generated by RTI International; using American FactFinder; “Sector 22: Utilities: Subject Series—Estab & Firm Size: Concentration by Largest Firms for the United States:	Bureau; generated by RTI International; using American FactFinder; “Sector 22: Utilities: Geographic Area Series: Summary Statistics:	Bureau; generated by RTI International; using American FactFinder; “Sector 62: Health Care and Social Assistance: Subject Series—Estab & Firm Size: Legal Form of Organization for the United States:	Bureau; generated by RTI International; using American FactFinder; “Sector 31: Manufacturing: Industry Series: Historical Statistics for the Industry:	Bureau; generated by RTI International; using American FactFinder; “Sector 48: Transportation and Warehousing: Industry Series: Comparative Statistics for the United States	Bureau; generated by RTI International; using American FactFinder; “Sector 48: Transportation and Warehousing: Subject Series—Estab & Firm Size: Concentration by Largest Firms for the United States:	Bureau; generated by RTI International; using American FactFinder; “Sector 48-49: Geographic Distribution—Pipeline transportation of natural gas:	Bureau; generated by RTI International; using American FactFinder; “Sector 48-49: Transportation and Warehousing: Subject Series—Estab & Firm Size: Legal Form of Organization for the United States:	U.S. Census Bureau; generated by RTI International; using American FactFinder; “Sector 00: All sectors: Geographic Area Series: Economy-Wide Key Statistics:	Integrated Science Assessment for Particulate Matter (External Review Draft).	Table of Small Business Size Standards Matched to North American Industry Classification System Codes. Effective	Price Responsiveness in the AEO2003 NEMS Residential and Commercial Buildings Sector Models.”
Sector 22  Utilities Geographic Area Series Summary Statistics 2002 and 1997	0.6599999999999999	0.64	0.6	0.6	0.65	0.6799999999999999	0.6599999999999999	0.65	0.55	0.6699999999999999	0.72	0.0	0.5900000000000001	0.65	0.65	0.5	0.6	0.62	0.5800000000000001	0.63	0.6	0.6599999999999999	0.65	0.6	0.43999999999999995	0.6599999999999999	0.6	0.6699999999999999	0.6599999999999999	0.72	0.71	0.6599999999999999	0.6799999999999999	0.63	0.61	0.62	0.61	0.6	0.6	0.61	0.6699999999999999	0.5800000000000001	0.64	0.69	0.6699999999999999	0.62	0.5900000000000001	0.75	0.6799999999999999	0.6599999999999999	0.64	0.6799999999999999	0.62	0.5	0.48	0.10999999999999999	0.6	0.52	0.53	0.61	0.56	0.61	0.36	0.65	0.64	0.69
Sector 22  Utilities Subject Series�Estab  Firm Size Concentration by Largest Firms for the  United States 2002	0.64	0.6	0.33999999999999997	0.5800000000000001	0.5900000000000001	0.6	0.7	0.65	0.62	0.62	0.61	0.6699999999999999	0.6699999999999999	0.64	0.63	0.63	0.6	0.5700000000000001	0.5800000000000001	0.53	0.5800000000000001	0.6699999999999999	0.6699999999999999	0.5800000000000001	0.49	0.55	0.64	0.62	0.5	0.55	0.55	0.64	0.6	0.63	0.6	0.6	0.62	0.56	0.6	0.64	0.64	0.5800000000000001	0.5900000000000001	0.6	0.62	0.5800000000000001	0.6699999999999999	0.69	0.5700000000000001	0.5800000000000001	0.63	0.64	0.64	0.5900000000000001	0.06000000000000005	0.62	0.33999999999999997	0.5900000000000001	0.47	0.18000000000000005	0.64	0.36	0.61	0.62	0.63	0.6799999999999999
Sector 22 Utilities 2002	0.63	0.5900000000000001	0.5900000000000001	0.63	0.5900000000000001	0.6699999999999999	0.7	0.75	0.6699999999999999	0.6699999999999999	0.71	1.0	0.7	0.5900000000000001	0.20999999999999996	0.45999999999999996	0.6699999999999999	0.6699999999999999	0.71	0.6699999999999999	0.63	0.5900000000000001	0.63	0.63	0.61	0.71	0.63	0.71	0.71	0.71	0.71	0.63	0.6699999999999999	0.8200000000000001	0.63	0.63	0.5900000000000001	0.5900000000000001	0.71	0.5900000000000001	0.63	0.6599999999999999	0.6699999999999999	0.5900000000000001	0.6699999999999999	0.63	0.74	0.8200000000000001	0.63	0.71	0.6699999999999999	0.5900000000000001	0.63	0.5	0.17000000000000004	0.17000000000000004	0.45999999999999996	0.55	0.55	0.55	0.5900000000000001	0.55	0.63	0.55	0.6699999999999999	0.63
Sector 31  Manufacturing Industry Series Historical Statistics for the Industry 2002 and Earlier  Years	0.62	0.62	0.5900000000000001	0.5800000000000001	0.5900000000000001	0.64	0.74	0.6	0.62	0.5900000000000001	0.64	0.33999999999999997	0.5900000000000001	0.61	0.63	0.6	0.49	0.52	0.25	0.42000000000000004	0.41000000000000003	0.6699999999999999	0.63	0.5900000000000001	0.43999999999999995	0.6	0.64	0.62	0.54	0.6599999999999999	0.62	0.64	0.62	0.63	0.62	0.62	0.6	0.5900000000000001	0.56	0.61	0.62	0.62	0.61	0.63	0.63	0.61	0.5900000000000001	0.69	0.6799999999999999	0.61	0.63	0.62	0.5900000000000001	0.25	0.56	0.6	0.5900000000000001	0.14	0.39	0.55	0.61	0.55	0.61	0.5900000000000001	0.6	0.6599999999999999
Sector 48  Transportation and Warehousing Industry Series Comparative Statistics for the United  States 1997 NAICS Basis 2002 and 1997	0.5800000000000001	0.6	0.55	0.5800000000000001	0.5900000000000001	0.64	0.6599999999999999	0.65	0.65	0.61	0.64	0.0	0.6699999999999999	0.62	0.6	0.61	0.47	0.56	0.32999999999999996	0.45999999999999996	0.41000000000000003	0.6799999999999999	0.7	0.5800000000000001	0.38	0.6	0.5700000000000001	0.5800000000000001	0.5	0.63	0.62	0.62	0.62	0.63	0.61	0.63	0.62	0.5900000000000001	0.56	0.63	0.6	0.62	0.5900000000000001	0.61	0.6	0.62	0.5900000000000001	0.69	0.63	0.56	0.62	0.6	0.5700000000000001	0.51	0.5700000000000001	0.5900000000000001	0.55	0.5	0.15000000000000002	0.35	0.62	0.38	0.6	0.6	0.62	0.64
Sector 48  Transportation and Warehousing Subject Series�Estab  Firm Size Concentration by  Largest Firms for the United States 2002	0.6	0.6	0.36	0.5800000000000001	0.5900000000000001	0.5900000000000001	0.6599999999999999	0.6	0.62	0.64	0.61	0.0	0.6699999999999999	0.61	0.61	0.5900000000000001	0.6	0.5700000000000001	0.54	0.53	0.5800000000000001	0.65	0.6599999999999999	0.5700000000000001	0.49	0.55	0.64	0.62	0.5	0.5800000000000001	0.55	0.62	0.6	0.63	0.6	0.61	0.6	0.54	0.56	0.64	0.62	0.62	0.6	0.6	0.63	0.5800000000000001	0.6699999999999999	0.63	0.56	0.5800000000000001	0.62	0.62	0.63	0.56	0.25	0.5900000000000001	0.36	0.55	0.35	0.050000000000000044	0.61	0.19999999999999996	0.5800000000000001	0.61	0.62	0.65
Sector 4849  Geographic Distribution�Pipeline transportation of natural gas 2002	0.65	0.62	0.62	0.55	0.5900000000000001	0.6599999999999999	0.74	0.65	0.65	0.65	0.69	0.6699999999999999	0.63	0.64	0.63	0.63	0.5800000000000001	0.64	0.65	0.63	0.39	0.65	0.6	0.6699999999999999	0.63	0.63	0.6	0.6	0.5	0.5800000000000001	0.55	0.65	0.63	0.5700000000000001	0.64	0.62	0.6	0.62	0.6799999999999999	0.6699999999999999	0.65	0.6599999999999999	0.62	0.6599999999999999	0.6599999999999999	0.6	0.5	0.69	0.6799999999999999	0.61	0.62	0.6599999999999999	0.6699999999999999	0.62	0.5700000000000001	0.5900000000000001	0.62	0.6	0.5800000000000001	0.5800000000000001	0.06999999999999995	0.5900000000000001	0.5800000000000001	0.65	0.64	0.6799999999999999
Sector 4849  Transportation and Warehousing Subject Series�Estab  Firm Size Legal Form of  Organization for the United States 2002	0.62	0.62	0.21999999999999997	0.6	0.65	0.63	0.6599999999999999	0.65	0.65	0.65	0.64	0.0	0.6699999999999999	0.61	0.61	0.5800000000000001	0.6	0.5900000000000001	0.54	0.61	0.6	0.6599999999999999	0.6699999999999999	0.5700000000000001	0.43999999999999995	0.55	0.5700000000000001	0.5800000000000001	0.5	0.63	0.62	0.61	0.63	0.63	0.6	0.62	0.64	0.5700000000000001	0.64	0.64	0.64	0.62	0.62	0.6	0.6699999999999999	0.61	0.6699999999999999	0.69	0.64	0.5800000000000001	0.63	0.64	0.64	0.5700000000000001	0.41000000000000003	0.6	0.21999999999999997	0.5700000000000001	0.37	0.20999999999999996	0.5900000000000001	0.050000000000000044	0.5800000000000001	0.61	0.63	0.65
Sector 62  Health Care and Social Assistance Subject Series�Estab  Firm Size Legal Form of  Organization for the United States 2002	0.62	0.5800000000000001	0.050000000000000044	0.6	0.71	0.62	0.6599999999999999	0.65	0.65	0.61	0.64	0.0	0.5900000000000001	0.63	0.63	0.56	0.6	0.5900000000000001	0.5800000000000001	0.61	0.6	0.64	0.6599999999999999	0.5700000000000001	0.43999999999999995	0.55	0.5700000000000001	0.5800000000000001	0.54	0.6599999999999999	0.62	0.63	0.5900000000000001	0.63	0.5900000000000001	0.63	0.64	0.55	0.52	0.63	0.64	0.5800000000000001	0.61	0.6	0.62	0.5800000000000001	0.6699999999999999	0.63	0.63	0.61	0.64	0.64	0.64	0.6	0.4	0.63	0.050000000000000044	0.6	0.53	0.37	0.62	0.21999999999999997	0.61	0.6	0.61	0.6599999999999999
Sector 62 Health Care and Social Assistance Geographic Area Series 2002	0.65	0.65	0.24	0.6	0.5900000000000001	0.63	0.6599999999999999	0.65	0.62	0.65	0.64	0.0	0.5900000000000001	0.61	0.6	0.040000000000000036	0.6599999999999999	0.6599999999999999	0.65	0.65	0.65	0.61	0.5700000000000001	0.62	0.63	0.6	0.6	0.63	0.62	0.6599999999999999	0.65	0.6699999999999999	0.64	0.69	0.6	0.62	0.62	0.6	0.52	0.6	0.65	0.5800000000000001	0.6	0.65	0.6799999999999999	0.6	0.6699999999999999	0.63	0.6699999999999999	0.64	0.6	0.64	0.64	0.5800000000000001	0.6	0.45999999999999996	0.24	0.5700000000000001	0.5700000000000001	0.5700000000000001	0.6	0.5700000000000001	0.47	0.5700000000000001	0.64	0.62
Supplemental Tables to the Annual Energy  Outlook 2009 Table 10	0.6699999999999999	0.62	0.64	0.6699999999999999	0.65	0.6599999999999999	0.6599999999999999	0.65	0.65	0.69	0.56	0.6699999999999999	0.63	0.6699999999999999	0.6599999999999999	0.64	0.69	0.7	0.65	0.69	0.72	0.61	0.62	0.6699999999999999	0.65	0.72	0.6	0.63	0.7	0.5800000000000001	0.5900000000000001	0.61	0.65	0.69	0.5900000000000001	0.64	0.64	0.61	0.64	0.62	0.69	0.54	0.61	0.5900000000000001	0.6599999999999999	0.61	0.6699999999999999	0.69	0.61	0.6599999999999999	0.5900000000000001	0.64	0.64	0.6599999999999999	0.64	0.64	0.64	0.6599999999999999	0.6599999999999999	0.64	0.6599999999999999	0.64	0.64	0.6599999999999999	0.62	0.6599999999999999
Table 119 Implicit Price Deflators for Gross  Domestic Product	0.6699999999999999	0.5800000000000001	0.62	0.63	0.53	0.5900000000000001	0.7	0.55	0.5900000000000001	0.65	0.6599999999999999	0.6699999999999999	0.71	0.65	0.6699999999999999	0.63	0.6599999999999999	0.5900000000000001	0.65	0.62	0.65	0.63	0.63	0.62	0.52	0.69	0.64	0.6699999999999999	0.62	0.69	0.65	0.6699999999999999	0.63	0.63	0.6	0.63	0.63	0.5900000000000001	0.64	0.62	0.65	0.6599999999999999	0.6	0.71	0.63	0.65	0.5	0.63	0.6799999999999999	0.61	0.6	0.63	0.65	0.62	0.62	0.63	0.62	0.63	0.63	0.62	0.63	0.62	0.65	0.64	0.5900000000000001	0.7
Table of Small Business Size Standards  Matched to North American Industry Classification System Codes	0.65	0.62	0.5900000000000001	0.62	0.5900000000000001	0.63	0.7	0.65	0.62	0.5900000000000001	0.64	0.0	0.5900000000000001	0.61	0.5900000000000001	0.6	0.6	0.6	0.54	0.5900000000000001	0.6	0.6599999999999999	0.6599999999999999	0.64	0.52	0.6	0.6	0.6	0.54	0.6599999999999999	0.65	0.64	0.62	0.69	0.6	0.61	0.6	0.5700000000000001	0.6	0.62	0.62	0.5800000000000001	0.5800000000000001	0.6	0.62	0.56	0.6699999999999999	0.69	0.63	0.61	0.62	0.62	0.6	0.54	0.61	0.6	0.6	0.54	0.5800000000000001	0.6	0.61	0.61	0.6	0.64	0.010000000000000009	0.5900000000000001
Technical Support Document Calculating Benefit  PerTon estimates Ozone NAAQS	0.62	0.6	0.6	0.64	0.5900000000000001	0.5800000000000001	0.7	0.65	0.65	0.6699999999999999	0.61	0.6699999999999999	0.63	0.62	0.64	0.61	0.64	0.65	0.65	0.69	0.62	0.64	0.62	0.64	0.6	0.63	0.5700000000000001	0.6	0.5800000000000001	0.52	0.52	0.62	0.6599999999999999	0.69	0.62	0.62	0.5800000000000001	0.56	0.6	0.62	0.65	0.62	0.61	0.5800000000000001	0.64	0.56	0.6699999999999999	0.63	0.61	0.6599999999999999	0.6	0.64	0.6599999999999999	0.61	0.5800000000000001	0.6	0.6	0.61	0.5800000000000001	0.5800000000000001	0.6	0.5800000000000001	0.61	0.64	0.62	0.6799999999999999
Impacts  Associated with NESHAP for Existing Stationary RICE	0.69	0.63	0.65	0.64	0.71	0.64	0.79	0.7	0.6799999999999999	0.06000000000000005	0.6599999999999999	0.6699999999999999	0.6699999999999999	0.65	0.65	0.65	0.73	0.65	0.6799999999999999	0.65	0.62	0.7	0.69	0.62	0.6	0.6599999999999999	0.6	0.6	0.5	0.6599999999999999	0.6799999999999999	0.6699999999999999	0.47	0.69	0.64	0.6	0.62	0.5700000000000001	0.6799999999999999	0.62	0.6699999999999999	0.7	0.5900000000000001	0.64	0.020000000000000018	0.55	0.6699999999999999	0.69	0.62	0.61	0.5900000000000001	0.6699999999999999	0.65	0.6	0.64	0.65	0.64	0.6	0.62	0.64	0.64	0.65	0.65	0.62	0.6	0.62
AHA Hospital Statistics 2008 Edition	0.7	0.6699999999999999	0.56	0.64	0.5900000000000001	0.64	0.74	0.75	0.75	0.62	0.73	0.6699999999999999	0.63	0.64	0.64	0.6699999999999999	0.75	0.64	0.65	0.62	0.6699999999999999	0.7	0.6699999999999999	0.5	0.49	0.69	0.74	0.6699999999999999	0.62	0.69	0.65	0.64	0.62	0.69	0.64	0.64	0.64	0.5900000000000001	0.76	0.6699999999999999	0.7	0.7	0.64	0.6699999999999999	0.62	0.62	0.6699999999999999	0.75	0.64	0.64	0.64	0.62	0.5	0.42000000000000004	0.64	0.5900000000000001	0.64	0.42000000000000004	0.48	0.6699999999999999	0.64	0.6699999999999999	0.62	0.6699999999999999	0.64	0.64
Expanded Expert Judgment Assessment of the ConcentrationResponse Relationship Between PM25 Exposure and Mortality	0.64	0.6	0.6	0.5	0.5900000000000001	0.55	0.7	0.6	0.65	0.64	0.07999999999999996	0.0	0.5900000000000001	0.63	0.6	0.61	0.64	0.6	0.65	0.6699999999999999	0.5800000000000001	0.65	0.62	0.63	0.55	0.63	0.6	0.5	0.54	0.55	0.5900000000000001	0.6599999999999999	0.5800000000000001	0.63	0.5900000000000001	0.63	0.61	0.5800000000000001	0.64	0.62	0.64	0.6599999999999999	0.0	0.30000000000000004	0.64	0.5900000000000001	0.6699999999999999	0.69	0.0	0.61	0.48	0.63	0.65	0.64	0.5700000000000001	0.62	0.62	0.63	0.62	0.5800000000000001	0.62	0.64	0.64	0.55	0.64	0.64
Form 10K	0.75	0.63	0.5	0.75	0.75	0.75	0.75	0.63	0.63	0.63	0.75	1.0	0.63	0.5	0.63	0.63	0.63	0.63	0.75	0.75	0.75	0.75	0.75	0.5	0.5	0.5	0.63	0.63	0.63	0.75	0.75	0.75	0.75	0.75	0.5	0.5	0.63	0.63	0.75	0.63	0.63	0.63	0.75	0.75	0.63	0.63	0.88	1.0	0.75	0.75	0.75	0.63	0.5	0.5	0.5	0.63	0.5	0.5	0.63	0.5	0.63	0.5	0.5	0.75	0.75	0.75
Impacts Associated with  NESHAP for Existing Stationary RICE	0.6699999999999999	0.63	0.64	0.65	0.71	0.62	0.79	0.7	0.6799999999999999	0.06000000000000005	0.69	0.6699999999999999	0.6699999999999999	0.65	0.6699999999999999	0.6699999999999999	0.71	0.65	0.72	0.65	0.62	0.69	0.69	0.6	0.6	0.63	0.64	0.6	0.5	0.6599999999999999	0.6799999999999999	0.6699999999999999	0.47	0.69	0.64	0.6	0.62	0.5700000000000001	0.6799999999999999	0.62	0.65	0.7	0.5700000000000001	0.65	0.020000000000000018	0.55	0.6699999999999999	0.69	0.62	0.61	0.5900000000000001	0.6699999999999999	0.65	0.62	0.64	0.6699999999999999	0.64	0.6	0.62	0.64	0.65	0.6699999999999999	0.6699999999999999	0.62	0.6	0.6
Price Responsiveness in the AEO2003 NEMS Residential and Commercial  Buildings Sector Models	0.62	0.65	0.5700000000000001	0.5800000000000001	0.42000000000000004	0.64	0.6599999999999999	0.65	0.5900000000000001	0.6699999999999999	0.64	0.0	0.63	0.5800000000000001	0.5800000000000001	0.5700000000000001	0.64	0.6699999999999999	0.65	0.63	0.65	0.64	0.61	0.61	0.65	0.6	0.6699999999999999	0.6699999999999999	0.6599999999999999	0.6	0.62	0.62	0.62	0.69	0.61	0.65	0.6	0.5900000000000001	0.56	0.5900000000000001	0.64	0.7	0.5900000000000001	0.63	0.64	0.5800000000000001	0.6699999999999999	0.63	0.65	0.61	0.65	0.64	0.65	0.5800000000000001	0.5900000000000001	0.5900000000000001	0.5900000000000001	0.6	0.6	0.6	0.5900000000000001	0.6	0.5800000000000001	0.64	0.5900000000000001	0.020000000000000018
Circular A4 Regulatory Analysis	0.65	0.62	0.5900000000000001	0.55	0.5900000000000001	0.55	0.65	0.65	0.0	0.6799999999999999	0.75	0.6699999999999999	0.5	0.62	0.62	0.5900000000000001	0.62	0.5900000000000001	0.6799999999999999	0.65	0.71	0.6799999999999999	0.6799999999999999	0.6799999999999999	0.65	0.6799999999999999	0.64	0.65	0.6599999999999999	0.65	0.64	0.65	0.62	0.69	0.62	0.65	0.65	0.45999999999999996	0.63	0.49	0.62	0.27	0.65	0.6799999999999999	0.6799999999999999	0.65	0.6699999999999999	0.75	0.62	0.71	0.62	0.65	0.65	0.62	0.62	0.55	0.62	0.62	0.62	0.65	0.65	0.65	0.62	0.55	0.62	0.62
Final Regulatory Analysis  Control of Emissions from Nonroad Diesel Engines	0.63	0.62	0.62	0.62	0.5900000000000001	0.61	0.6599999999999999	0.6	0.30000000000000004	0.65	0.6599999999999999	0.33999999999999997	0.55	0.62	0.63	0.6	0.62	0.5800000000000001	0.61	0.61	0.65	0.64	0.64	0.62	0.6	0.69	0.6699999999999999	0.62	0.5800000000000001	0.63	0.62	0.63	0.64	0.69	0.62	0.63	0.62	0.52	0.6	0.56	0.53	0.27	0.63	0.65	0.65	0.6	0.6699999999999999	0.69	0.63	0.53	0.63	0.64	0.6	0.62	0.62	0.64	0.62	0.62	0.5800000000000001	0.62	0.64	0.62	0.6	0.6599999999999999	0.62	0.62
National  Ambient Air Quality Standards for Groundlevel Ozone Chapter 6	0.65	0.64	0.5800000000000001	0.5800000000000001	0.65	0.61	0.74	0.65	0.65	0.65	0.6599999999999999	0.0	0.63	0.6	0.64	0.5800000000000001	0.5900000000000001	0.6799999999999999	0.65	0.65	0.65	0.62	0.6	0.64	0.6	0.63	0.5700000000000001	0.65	0.5800000000000001	0.6599999999999999	0.65	0.64	0.61	0.63	0.5	0.64	0.62	0.5800000000000001	0.56	0.61	0.6799999999999999	0.6599999999999999	0.51	0.63	0.64	0.5700000000000001	0.6699999999999999	0.69	0.62	0.6599999999999999	0.6	0.65	0.61	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.5700000000000001	0.5700000000000001	0.5800000000000001	0.5800000000000001	0.5700000000000001	0.5900000000000001	0.61	0.62
National  Ambient Air Quality Standards for Particulate Matter Chapter 5	0.65	0.69	0.56	0.55	0.65	0.63	0.74	0.65	0.62	0.64	0.6599999999999999	0.0	0.63	0.5900000000000001	0.62	0.56	0.5800000000000001	0.71	0.65	0.63	0.62	0.6599999999999999	0.62	0.6599999999999999	0.5700000000000001	0.63	0.5700000000000001	0.62	0.5800000000000001	0.6599999999999999	0.65	0.65	0.63	0.63	0.55	0.63	0.6	0.5700000000000001	0.56	0.62	0.6699999999999999	0.62	0.48	0.61	0.62	0.55	0.6699999999999999	0.69	0.6599999999999999	0.6599999999999999	0.44999999999999996	0.65	0.61	0.5700000000000001	0.55	0.53	0.56	0.56	0.55	0.55	0.5900000000000001	0.55	0.5700000000000001	0.48	0.56	0.63
Lung Cancer Cardiopulmonary Mortality and Longterm Exposure to Fine Particulate Air Pollution	0.65	0.62	0.61	0.31999999999999995	0.5900000000000001	0.56	0.7	0.7	0.5900000000000001	0.61	0.64	0.33999999999999997	0.63	0.65	0.64	0.61	0.62	0.63	0.6799999999999999	0.61	0.6	0.6599999999999999	0.64	0.6599999999999999	0.6	0.63	0.5	0.6	0.5800000000000001	0.5800000000000001	0.5900000000000001	0.65	0.63	0.69	0.5700000000000001	0.61	0.61	0.54	0.56	0.63	0.64	0.62	0.5700000000000001	0.5800000000000001	0.64	0.5900000000000001	0.5900000000000001	0.63	0.6599999999999999	0.61	0.49	0.62	0.65	0.62	0.63	0.61	0.61	0.62	0.6	0.61	0.62	0.61	0.63	0.5900000000000001	0.64	0.6799999999999999
Reduction in Fine Particulate Air Pollution and Mortality	0.5700000000000001	0.5800000000000001	0.5700000000000001	0.0	0.5900000000000001	0.52	0.74	0.65	0.55	0.65	0.69	0.0	0.6699999999999999	0.5800000000000001	0.55	0.5700000000000001	0.62	0.5800000000000001	0.6799999999999999	0.61	0.5800000000000001	0.65	0.64	0.64	0.6	0.63	0.5700000000000001	0.63	0.5800000000000001	0.5800000000000001	0.5900000000000001	0.5700000000000001	0.5	0.63	0.6	0.5800000000000001	0.5800000000000001	0.55	0.52	0.6	0.62	0.62	0.5	0.65	0.6	0.5700000000000001	0.5900000000000001	0.69	0.6699999999999999	0.61	0.45999999999999996	0.55	0.64	0.5800000000000001	0.55	0.55	0.5700000000000001	0.5800000000000001	0.53	0.53	0.5700000000000001	0.5700000000000001	0.6	0.53	0.62	0.5800000000000001
Expert Judgment Assessment of the  Mortality Impact of Changes in Ambient Fine Particulate Matter in the US 	0.65	0.64	0.6	0.45999999999999996	0.5900000000000001	0.6	0.61	0.6	0.62	0.5800000000000001	0.07999999999999996	0.33999999999999997	0.63	0.61	0.6	0.6	0.64	0.63	0.65	0.65	0.6	0.63	0.63	0.6	0.52	0.6599999999999999	0.54	0.52	0.54	0.6	0.5900000000000001	0.64	0.64	0.63	0.5700000000000001	0.5900000000000001	0.56	0.56	0.56	0.5800000000000001	0.62	0.54	0.45999999999999996	0.020000000000000018	0.5900000000000001	0.5700000000000001	0.6699999999999999	0.63	0.42000000000000004	0.56	0.010000000000000009	0.62	0.56	0.6	0.62	0.5900000000000001	0.62	0.6	0.5800000000000001	0.62	0.63	0.62	0.62	0.48	0.63	0.63
Tax Incidence 	0.5800000000000001	0.72	0.5	0.5800000000000001	0.72	0.65	0.65	0.72	0.72	0.65	0.65	0.6699999999999999	0.65	0.5800000000000001	0.5800000000000001	0.5	0.72	0.65	0.72	0.65	0.5800000000000001	0.5800000000000001	0.65	0.72	0.72	0.5	0.65	0.72	0.72	0.5800000000000001	0.63	0.5800000000000001	0.65	0.79	0.5800000000000001	0.43000000000000005	0.5800000000000001	0.5800000000000001	0.72	0.5	0.5800000000000001	0.65	0.5800000000000001	0.65	0.65	0.5800000000000001	0.75	0.07999999999999996	0.5800000000000001	0.72	0.5800000000000001	0.65	0.65	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.5	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.5800000000000001	0.36	0.65	0.5800000000000001
