1210-AB13,,10,Asset Location in Tax-Deferred and Conventional Savings Accounts,Journal of Public Economics,0047-2727,"Shoven, John B; Sialm, Clemens",10.1016/S0047-2727(02)00083-X,4-Jan,Stanford University; University of Michigan Business School,Kapnick Foundation; Stanford Institute of Economic Policy Research,"This paper derives optimal asset allocations (which assets to hold) and asset locations (in which accounts to hold them) for a risk-averse investor saving for retirement. The investor can hold taxable corporate bonds, tax-exempt municipal bonds, and stocks either in a tax-deferred or a conventional taxable savings account. Taxable bonds have a preferred location in the tax-deferred account and tax-exempt bonds have a preferred location in the taxable account for investors in sufficiently high tax brackets. Tax-efficient stock portfolios (e.g. passively-managed mutual funds) should be held in the taxable account and tax-inefficient stock portfolios (e.g. actively-managed mutual funds) should be held in the tax-deferred account. We show that locating assets optimally can significantly improve the risk-adjusted performance of retirement saving.",Scholarly Journal,
1210-AB13,,10,The Adequacy of Investment Choices Offered By 401(k) Plans,Journal of Public Economics,0047-2727,"Elton, Edwin J",10.1016/j.jpubeco.2005.08.001,6-Aug,Stern School of Business; Fordham University,,"The choices made by 401 (k) participants are the product of two different decisions: what is offered and what is chosen. While there have been a number of studies of the decisions made by participants in 401 (k) plans, there have been no studies of the adequacy of the full set of choices offered to 401(k) participants. This paper analyzes the adequacy and characteristics of the choices offered to 401(k)-plan participants for over 400 plans. We find that only 53% of the plans offer an adequate set of options and that over a 20-year period offering inadequate options makes a difference in terminal wealth of over 53%. We find that funds included in the plans are riskier, but have a slightly higher return, than the general population of funds in the same categories. However, we find that the return difference is roughly equal to the difference in expenses between funds selected by plans and randomly selected funds. We study the characteristics of plans that are associated with adequate investment choices, including an analysis of the use of company stock, plan size, and the use of sophisticated strategies.",Scholarly Journal,
1210-AB13,,10,"Out of Sight, Out of Mind, The Effects of Expenses on Mutual Fund Flows",Journal of Business,0021-9398,"Barber, Brad M",10.1086/497042,5-Nov,"University of California, Davis; University of California, Berkeley; University of Michigan",,"We argue that the purchase decisions of mutual fund investors are influenced by salient, attention- grabbing information. Investors are more sensitive to salient, in- your- face fees, like front- end loads and commissions, than operating expenses; they buy funds that attract their attention through exceptional performance, marketing, or advertising. We analyze mutual fund flows over the last 30 years and find negative relations between flows and front- end- load fees. In contrast, we find no relation between operating expenses and flows. Additional analyses indicate that marketing and advertising, the costs of which are often embedded in funds' operating expenses, account for this surprising result.",Scholarly Journal,
1210-AB13,,10,"Product Differentiation, Search Costs, and Competition in the Mutual Fund Industry: A Case Study of S&P 500 Index Funds",Quarterly Journal of Economics,0033-5533,"Hortacsu, Ali; Syverson, Chad",10.1162/0033553041382184,4-May,University of Chicago,National Science Foundation; John M. Olin Foundation,"We investigate the role that ronportfolio fund differentiation and information/search frictions play in creating two salient features of the mutual fund industry: the large number of funds and the sizable dispersion in fund fees. In a case study, we find that despite the financial homogeneity of S&P 500 index funds, this sector exhibits the fund proliferation and fee dispersion observed in the broader industry. We show how extra-portfolio mechanisms explain these features. These mechanisms also suggest an explanation for the puzzling late-1990s shift in sector assets to more expensive (and often newly entered) funds: an influx of high-information-cost novice investors.",Scholarly Journal,
1210-AB13,,10,Individual Account Investment Options and Portfolio Choice: Behavioral Lessons from 401(k) Plans,Journal of Public Economics,0047-2727,"Brown, JR; Liang, N; Weisbenner, S",10.1016/j.jpubeco.2007.03.012,1-Nov-07,University of Illinois at Urbana-Champaign; Federal Reserve Board,US Social Security Administration,"This paper examines how the menu of investment options made available to workers in defined contribution plans influences portfolio choice. Using unique panel data of 401(k) plans in the U.S., we present three principle findings. First, we show that the share of investment options in a particular asset class (i.e., company stock, equities, fixed income, and balanced funds) has a significant effect on aggregate participant portfolio allocations across these asset classes. Second, we document that the vast majority of the new funds added to 401 (k) plans are high-cost actively-managed equity funds, as opposed to lower-cost equity index funds. Third, because the average share of assets invested in low-cost equity index funds declines with an increase in the number of options, average portfolio expenses increase and average portfolio performance is thus depressed. All of these findings are obtained from a panel data set, enabling us to control for heterogeneity in the investment preferences of workers across firms and across time.",Scholarly Journal,
1210-AB13,,10,The Use and Abuse of Mutual Fund Expenses,The Journal of Business Ethics,0167-4544,"Houge, Todd; Wellman, Jay W",10.1007/s10551-006-9077-6,7-Jan,University of Iowa; Binghampton University,,"Prior research shows that mutual fund investors are often aware of up-front charges like sales loads, but they are less mindful of annual operating expenses, even though both types of fees lower overall performance. This study documents the historical trend and recent abuse of annual mutual fund expenses. As the industry becomes more adept at segmenting customers by level of investment sophistication, we claim that load mutual fund companies take advantage of this ability and charge higher expenses to their target customer: the less-knowledgeable investor. No-load fund companies, which tend to attract the more sophisticated investor, offer lower expenses. For example, over 2000-2004 the average annual expense ratio of load equity funds was 50 basis points higher than no-load equity funds. We show evidence of this widening cost disparity since the early 1990s among new and existing equity, bond, and index funds. We also document a growing abuse of sales distribution or 12b-1 fees among funds that are closed to new investors, almost all of which are load funds. Thus, load fund investors are more susceptible to paying higher expenses and receiving lower returns over time.",Scholarly Journal,
1210-AB13,,10,Are Stocks Desirable in Tax-Deferred Accounts?,Journal of Public Economics,0047-2727,"Garlappi, Lorenzo; Huang, Jennifer C",10.1016/j.jpubeco.2006.04.005,6-Dec,University of Texas at Austin,,"Existing literature suggests that, in order to maximize the tax benefit of retirement accounts, investors should follow a ""pecking order"" location rule of placing highly taxed assets (e.g., bonds) in a tax-deferred account and lightly taxed assets (e.g., stocks) in a taxable account. Empirical evidence, however, documents that a large number of investors violate this rule. In this paper, we show that such violations can be optimal for risk-averse investors who face portfolio constraints. In particular, while the strategy of placing bonds in the tax-deferred account maximizes the expected level of tax benefit, it may lead to volatile benefits under different realizations of stock returns. By holding a similar portfolio in both accounts, investors can achieve a more balanced growth in the two accounts, minimize the likelihood of violating the constraints in the future and hence ""smooth"" the volatility of the tax benefit. For some risk-averse investors, this smoothing motive can lead to the observed violation of the pecking order location rule. Our model predicts that such violations are more likely when future tax benefits are more volatile, which can occur, for example, when: (i) the tax rate differential across assets increases over time due either to tax law changes or to tax bracket changes for investors; (ii) asset returns are more volatile; and (iii) investors anticipate large future liquidity needs.",Scholarly Journal,
1210-AB13,,10,Manager-Investor Conflicts in Mutual Funds,The Journal of Economic Perspectives,0895-3309,"Mahoney, Paul G",10.1257/0895330041371231,2004,"University of Virginia, Law School",,,Scholarly Journal,
1210-AB13,,10,Why Does the Law of One Price Fail? An Experiment on Index Mutual Funds,Review of Financial Studies,0893-9454,"Choi, James J; Laibson, David I; Madrian, Brigitte C",10.1093/rfs/hhp097,10-Apr,Yale University; National Bureau of Economic Research; Harvard University,National Institute on Aging; US Social Security Administration; Mustard Seed Foundation,"We evaluate why individuals invest in high-fee index funds. In our experiments, subjects each allocate $10,000 across four S&P 500 index funds and are rewarded for their portfolio's subsequent return. Subjects overwhelmingly fail to minimize fees. We reject the hypothesis that subjects buy high-fee index funds because of bundled nonportfolio services. Search costs for fees matter, but even when we eliminate these costs, fees are not minimized. Instead, subjects place high weight on annualized returns since inception. Fees paid decrease with financial literacy. Interestingly, subjects who choose high-fee funds sense they are making a mistake.",Scholarly Journal,
1210-AB32,,18,"Conflicts of Interest Involving High Risk of Terminated Plans Pose Enforcement Challenges, Defined Benefit Pension Report",Government Accountability Office,,,,7-Jun,,,,Government Report ,
1210-AB32,,18,Private Pension Plan Bulletin Historical Tables and Graphs,U.S. Department of Labor ,,,,10-Jan,,,,Government Report ,
1210-AB32,,18,Staff Report Concerning Examination of Select Pension Consultants,U.S. Securities and Exchange Commission ,,,,16-May-05,,,,Government Report ,
1210-AB32,,18,"U.S. SEC, Protecting Senior Investors: Report of Examinations of Securities Firms Providing ‘‘Free Lunch’’ Sales Seminar",U.S. Securities and Exchange Commission ,,,,7-Sep,,,,Government Report ,
1210-AB32,,18,,,,,AO 76-65,,,,,Government Report ,
1210-AB32,,18,Conflicts of Interest Can Affect Defined Benefit and Defined Contribution Plans,Government Accountability Office,,,GAO–09–503T,24-Mar-09,,,,Hearing ,"Testimony Before the
Subcommittee on Health, Employment, Labor and
Pensions, Education and Labor Committee, House of Representatives (March 24, 2009),"
1210-AB32,,18,Investor Timing and Fund Distribution Channels,Social Science Research Network ,,"Bullard, Mercer",Abstract 1070545,7-Dec,,,,Non-Government Report,
1210-AB32,,18,The Role of Brokers and Financial Advisors Behind Investment Into Load Funds,China Europe International Business School Working Paper,,"Zhao, Xinge ",,5-Dec,,,,Non-Government Report,
1210-AB32,,18,,,,,29 CFR 2510.3–21(c).,,,,,Regulation ,
1210-AB32,,18,,,,,58 FR 51735,,,,,Regulation ,
1210-AB32,,18,Assessing the Costs and Benefits of Brokers in the Mutual Fund Industry,Review of Financial Studies ,0893-9454,"Bergstresser, D; Chalmers, JMR; Tufano, P",10.1093/rfs/hhp022 ,9-Oct,Harvard Business School; University of Oregon; National Bureau of Economic Research,Harvard Business School Division of Research; Massachusetts Institute of Technology; University of Oregon,"Many investors purchase mutual funds through intermediated channels, paying brokers or financial advisors for fund selection and advice. This article attempts to quantify the benefits that investors enjoy in exchange for the costs of these services. We study broker-sold and direct-sold funds from 1996 to 2004, and fail to find that brokers deliver substantial tangible benefits. Relative to direct-sold funds, broker-sold funds deliver lower risk-adjusted returns, even before subtracting distribution costs. These results hold across fund objectives, with the exception of foreign equity funds. Further, broker-sold funds exhibit no more skill at aggregate-level asset allocation than do funds sold through the direct channel. Our results are consistent with two hypotheses: that brokers deliver substantial intangible benefits that we do not observe and that there are material conflicts of interest between brokers and their clients. ",Scholarly Journal,
1210-AB35,,9,Field Assistance Bulletin 2007–1,Department of Labor ,,,,2-Feb-07,,,,Government Report,Available at http://www.dol.gov/ebsa/regs/fab_2007-1.html
1210-AB35,,9,Protecting Senior Investors: Report of Examinations of Securities Firms Providing ‘‘Free Lunch’’ Sales Seminar,Securities and Exchange Commission,,,,7-Sep,,,,Government Report,Available at http://www.sec.gov/spotlight/seniors/freelunchreport.pdf
1210-AB35,,9,"Technical Explanation Of H.R. 4, The ""Pension Protection Act Of 2006,"" As Passed By The House On July 28, 2006, And As Considered By The Senate On August 3, 2006",The Joint Committee on Taxation,,,,3-Aug-06,,,,Government Report,Available at https://www.jct.gov/publications.html?func=showdown&id=1483
1210-AB35,,9,The Division of Investment Management: Report on Mutual Fund Fees and Expenses,Securities and Exchange Commission,,,,Dec-00,,,,Government Report,Available at http://www.sec.gov/news/studies/feestudy.htm
1210-AB35,,9,"Floor Statement of Senate Health, Education, Labor and Pensions Committee Chairman Enzi",Senator Enzi,,,"152 Cong. Rec. S8,752",3-Aug-06,,,,Hearing 
1210-AB35,,9,Advertising and Portfolio Choice,Social Science Research Network ,,"Cronqvist, Henrick",Abstract 620693,26-Jul-06,,,,Non-Government Report
1210-AB35,,9,Assessing the Costs and Benefits of Brokers in the Mutual Fund Industr,Social Science Reserch Network,,"Bergstresser, Danial B.",Abstract 616981,7-Sep,,,,Non-Government Report
1210-AB35,,9,Competition in the Mutual Fund Industry: Evidence and Implications for Policy,Social Science Research Network ,,"Coates, John C; Hubbard, Glenn",Abstract 1005426,2007,,,,Non-Government Report
1210-AB35,,9,Fees and Expenses of Mutual Funds,Investment Company Institute Research Fundamentals ,,"Collins, Sean",,7-Jun,,,,Non-Government Report
1210-AB35,,9,Financial Advice and Individual Investors’ Portfolios,Social Science Research Center ,,"Bluethgen, Ralph",Abstract 968197,8-Mar,,,,Non-Government Report
1210-AB35,,9,Identification and Performance of Equity Mutual Funds with High Management Fees and Expense Ratios,Journal of Investing ,,"Haslem, John A ",,2007,,,,Non-Government Report
1210-AB35,,9,Investor Timing and Fund Distribution Channels,Social Science Research Center ,,"Bullars, Mercer",Abstract 1070545,7-Dec,,,,Non-Government Report
1210-AB35,,9,Performance and Characteristics of Actively Managed Retail Equity Mutual Funds with Diverse Expense Ratios,Financial Services Review ,,"Haslem, John A",,2008,,,,Non-Government Report
1210-AB35,,9,Ranking Mutual Fund Families: Minimum Expenses and Maximum Loads as Markers for Moral Turpitude,Social Science Research Network ,,"Tower, Edward; Zheng, Wei",Abstract 1265103,8-Sep,,,,Non-Government Report
1210-AB35,,9,Search Costs and Mutual Fund Fee Dispersion,Social Science Research Network ,,"Iannotta, Giuliano; Navone, Marco",Abstract 1231843,8-Aug,,,,Non-Government Report
1210-AB35,,9,The Cost of Active Investing,Social Science Research Network ,,"French, Kenneth R.",Abstract 1105775,8-Apr,,,,Non-Government Report
1210-AB35,,9,The Economics of Mutual-Fund Brokerage: Evidence from the Cross Section of Investment Channels,Social Science Research Center ,,"Christoffersen, Susan",Abstract 687522,5-Dec,,,,Non-Government Report
1210-AB35,,9,The Influence of Financial Advice on Individual Investor Portfolio Performance,Social Science Research Network ,,"Kramer, Marc M.",Abstract 1144702,8-Mar,,,,Non-Government Report
1210-AB35,,9,The Use and Abuse of Mutual Fund Expenses,Social Science Research Network ,,"Houge, Todd; Wellman, Jay ",Abstract 880463,6-Jan,,,,Non-Government Report
1210-AB35,,9,Yet Another Puzzle? Relation Between Price and Performance in the Mutual Fund Industry,Sicuak Science Research Network,,"Gil-Bazo, Javier; Ruiz-Verdu, Pablo",Abstract 947448,7-Mar,,,,Non-Government Report
1210-AB35,,9,Are Mutual Fund Fees Competitive? What IQ-Related Behavior Tells Us,Social Science Research Network ,,,Abstract 1087120,7-Nov,,,,Non-Government Report ,
1210-AB35,,9,"Financial
Literacy and Mutual Fund Investments: Who Buys Actively Managed Funds","Social Science Research
Network Abstract",,"Muller, Sebastian; Weber, Martin",1093305,14-Feb-08,,,,Non-Government Report ,
1210-AB35,,9,Investment Returns: Defined Benefits vs. 401(k) Plans,Center for Retirement Research Issue,,"Munnell, Alicia;",Brief Number 52,6-Sep,,,,Non-Government Report ,
1210-AB35,,9,Pension Participant Knowledge About Plan Fees,AARP,,,AARP Pub ID: DD–105,4-Nov,,,,Non-Government Report ,
1210-AB35,,9,"The Economics of Providing 401(k) Plans: Services, Fees and Expenses 2006",Investment Company Institute Research Fundamentals ,,,,2007,,,,Non-Government Report ,
1210-AB35,,9,The Performance of U.S. Pension Funds,Social Science Research Center ,,"Bauer, Rob; Frehen, Rik G.P.",Abstract 965388,8-Jan,,,,Non-Government Report ,
1210-AB35,,9,Are S&P 500 Index Mutual Funds Commodities,Investment Company Institute Perspective,,"Collins, Sean ",,5-Aug,,,,Non-Governmetn Report,
1210-AB35,,9,The Role of Brokers and Financial Advisors Behind Investment Into Load Funds,China Europe International Business School Working Paper,,"Zhao, Xinge ",,5-Dec,,,,Non-Governmetn Report,
1210-AB35,,9,Advisory Opinion,Department of Labor ,,"Campagna, Louis",AO 2005–10A,11-May-05,,,,Other,Available at http://www.dol.gov/ebsa/regs/aos/ao2005-10a.html
1210-AB35,,9,Advisory Opinion,,,"Campagna, Louis ",AO 2005–23A,7-Dec-05,,,,Other,Available at http://www.dol.gov/ebsa/regs/aos/ao2005-23a.html
1210-AB35,,9,How Do Mutual Funds Fees Affect Investor Choices? Evidence from Survey Experiments,,,Dominitz,,8-May,,,,Other,Unpublished Paper
1210-AB35,,9,Advisory Opinion,Department of Labor ,,"Briggs, Bette ",AO 97–15A,22-May-97,,,,Other ,Available at http://www.dol.gov/ebsa/programs/ori/advisory97/97-15a.htm
1210-AB35,,9,,,,,72 FR 70427,,,,,Regulaiton ,
1210-AB35,,9,Pension Protection Act of 2006,,,,"Public Law 109–280, 120 Stat. 780",2006,,,,Regulation,
1210-AB35,,9,Fiduciary Requirements for Disclosure in Participant-Directed Individual Account Plans,,,,73 FR 43013,23-Jul-08,,,,Regulation ,
1210-AB35,,9,General Statutory Exemption for services or office space ,,,,29 CFR 2550.408b–2(e)(3),,,,,Regulation ,
1210-AB35,,9,Interpretative Bulletin relating to participant investment education,,,,29 CFR 2509.96–1,,,,,Regulation ,
1210-AB35,,9,Notice of adoption of revisions to annual return/report forms,,,,"72 FR 64731, 64788–794, 64824–28",16-Nov-07,,,,Regulation ,
1210-AB35,,9,Reasonable Contract or Arrangement under Section 408(b)(2)—Fee Disclosure; Proposed Rule,,,,73 FR 70987,13-Dec-07,,,,Regulation ,
1210-AB35,,9,Reorganization Plan No. 4 of 1978,,,,43 FR 47713,1978,,,,Regulation ,
1210-AB35,,9,,,,,26 CFR 54.4975–9[c],,,,,Regulation ,
1210-AB35,,9,,,,,71 FR 70429,,,,,Regulation ,
1210-AB35,,9,,,,,73 FR 43013,23-Jul-08,,,,Regulation ,
1210-AB35,,9,,,,,CFR 2510.3–21[c],,,,,Regulation ,
1210-AB35,,9,Mutual Fund Advisory Contracts: An Empirical Investigation,Journal of Finance ,0022-1082,"Deli, DN",10.1111/1540-6261.00417 ,Febraury 2002,Arizona State University,,"We investigate marginal compensation rates in mutual fund advisory contracts and find the following. Equity and foreign fund advisors receive higher marginal compensation than debt and domestic fund advisors. Advisors of funds with greater turnover receive higher marginal compensation. Also, closed-end fund advisors receive higher marginal compensation than open-end fund advisors. Finally, we find that marginal compensation is lower for advisors of large funds and members of large fund families. We argue that these differences in marginal compensation reflect differences in advisor marginal product, differences in the difficulty of monitoring performance, differences in control environments, and scale economies. ",Scholarly Journal,
1210-AB35,,9,Costly Search and Mutual Fund Flows,Journal of Finance ,0022-1082,"Sirri, ER; Tufano, P",10.1111/0022-1082.00066 ,Oct-98,Harvard Business School; Securities and Exchange Commission,Harvard Business School Division of Research; Babson College Board of Research,"This paper studies the flows of funds into and out of equity mutual funds. Consumers base their fund purchase decisions on prior performance information, but do so asymmetrically, investing disproportionately more in funds that performed very well the prior period. Search costs seem to be an important determinant of fund flows. High performance appears to be most salient for funds that exert higher marketing effort, as measured by higher fees. Flows are directly related to the size of the fund's complex as well as the current media attention received by the fund, which lower consumers' search costs. ",Scholarly Journal,
1210-AB35,,9,Are Investors Rational? Choices Among Index Funds,Journal of Finance ,0022-1082,"Elton, EJ; Gruber, MJ; Busse, JA",10.1111/j.1540-6261.2004.00633.x,4-Feb,New York University; Emory University,,"S&P 500 index funds represent one of the simplest vehicles for examining rational behavior. They hold virtually the same securities, yet their returns differ by more than 2 percent per year. Although the relative returns of alternative S&P 500 funds are easily predictable, the relationship between cash flows and performance is weaker than rational behavior would lead us to expect. We show that selecting funds based on low expenses or high past returns outperforms the portfolio of index funds selected by investors. Our results exemplify the fact that, in a market where arbitrage is not possible, dominated products can prosper. ",Scholarly Journal,
1210-AB35,,9,"Mutual Fund Fee-Setting, Market Structure and Mark-Ups",Economica,0013-0427,"Luo, GY",,2-May,Rutgers University,,"This paper develops a model to examine how mutual funds set fees charged to investors within a context of non-competitive market structure. The empirical evidence shows that the performance, age, size and cash ratio of the fund have statistically significant impacts on the mutual fund fees but, quantitatively, the majority of the fee is explained by mark-ups that funds add to the marginal cost owing to the market power possessed by the funds. Front-end load funds have the highest mark-ups, the back-end funds have the second highest, and noload funds have the lowest mark-up. ",Scholarly Journal,Can't Find DOI
1210-AB35,,9,"Out of Sight, Out of Mind, The Effects of Expenses on Mutual Fund Flows",Journal of Business,0021-9398,"Barber, BM; Odean, T; Zheng, L",10.1086/497042 ,5-Nov,"University of California, Davis; University of California, Berkeley; University of Michigan",,"We argue that the purchase decisions of mutual fund investors are influenced by salient, attention- grabbing information. Investors are more sensitive to salient, in- your- face fees, like front- end loads and commissions, than operating expenses; they buy funds that attract their attention through exceptional performance, marketing, or advertising. We analyze mutual fund flows over the last 30 years and find negative relations between flows and front- end- load fees. In contrast, we find no relation between operating expenses and flows. Additional analyses indicate that marketing and advertising, the costs of which are often embedded in funds' operating expenses, account for this surprising result. ",Scholarly Journal,
1210-AB35,,9,"Product Differentiation, Search Costs, and Competition in the Mutual Fund Industry: A Case Study of S&P 500 Index Funds",Quarterly Journal of Economics,0033-5533,"Hortascu, A; Syverson, C",10.1162/0033553041382184,4-May,University of Chicago,National Science Foundation; John M. Olin Foundation,"We investigate the role that ronportfolio fund differentiation and information/search frictions play in creating two salient features of the mutual fund industry: the large number of funds and the sizable dispersion in fund fees. In a case study, we find that despite the financial homogeneity of S&P 500 index funds, this sector exhibits the fund proliferation and fee dispersion observed in the broader industry. We show how extra-portfolio mechanisms explain these features. These mechanisms also suggest an explanation for the puzzling late-1990s shift in sector assets to more expensive (and often newly entered) funds: an influx of high-information-cost novice investors.",Scholarly Journal,
1210-AB35,,9,The Determinants of the Flow of Funds of Managed Portfolios: Mutual Funds vs. Pension Funds,Journal of Financial and Quantitative Analysis,0022-1090,"Del Guercio, D; Tkac, PA",,2-Dec,University of Oregon; Federal Reserve Bank of Atlanta,Oregon Joint Professional Schools of Business Program,"This study compares the relations between asset flow and performance in the retail mutual fund and fiduciary pension fund segments of the money management industry, and relates empirical differences to fundamental differences in the clientele they serve. A striking difference is the shape of the flow-performance relation. In contrast to mutual fund investors, pension clients punish poorly performing managers by withdrawing assets under management and do not flock disproportionately to recent winners. We interpret these and other empirical differences in the context of the manager evaluation procedures typical in each segment. We conclude that pension managers have little incentive to engage in the risk-shifting behavior previously identified among mutual fund managers. ",Scholarly Journal,Can't Find DOI
1210-AB35,,9,Mutual Fund Advisory Fees: The Cost of Conflicts of Interest,Journal of Corporate Law ,,"Freeman, John P.; Brown, Stewart L",,2001,University of South Carolina; Florida State University,,,Scholarly Journal,
1210-AB35,,9,Why Does the Law of One Price Fail? An Experiment on Index Mutual Funds,Review of Financial Studies ,0893-9454,"Choi, James; Laibson, David; Madrian, Brigitte",10.1093/rfs/hhp097,10-Apr,Yale University; National Bureau of Economic Research; Harvard University,National Institute on Aging; US Social Security Administration; Mustard Seed Foundation,"We evaluate why individuals invest in high-fee index funds. In our experiments, subjects each allocate $10,000 across four S&P 500 index funds and are rewarded for their portfolio's subsequent return. Subjects overwhelmingly fail to minimize fees. We reject the hypothesis that subjects buy high-fee index funds because of bundled nonportfolio services. Search costs for fees matter, but even when we eliminate these costs, fees are not minimized. Instead, subjects place high weight on annualized returns since inception. Fees paid decrease with financial literacy. Interestingly, subjects who choose high-fee funds sense they are making a mistake. (JEL C91, D03, D14, G11, G23) ",Scholarly Journal,
1210-ZA14,,14,Recent Changes in U.S. Family Finances: Evidence from the 2001 and 2004 Survey of Consumer Finances,Federal Reserve Bulletin 92 A1,,"Bucks, Brian K",,2006,,,,Government Report,
1210-ZA14,,14,Investor and Industry Perspectives on Investment Advisers and Broker-Dealers,RAND Corporation,,"Hung, Angela A",,2008,,,,Non-government report,
1210-ZA14,,14,Quantitative Analysis of Investor Behavior 2007,Dalbar Inc.,,,,5-Jun,,,,Non-government report,
1210-ZA14,,14,The Behavioral Economics of Retirement Savings Behavior,AARP Public Policy Institute,,"Thaler, Richard H; Benartzi, Shlomo",,7-Jan,,,,Non-government report,
1210-ZA14,,14,2007 Retirement Confidence Survey,Employee Benefit Research Institute,,,,7-Jan,,,,Other,Survey
1210-ZA14,,14,50th Annual Survey of Profit Sharing and 401(k) Plans ,Council of America,,,,2007,,,,Other,Survey
1210-ZA14,,14,An Analysis of Investment Advice to Retirement Plan Participants,The Pension Plan Challenge: Risk Transfers and Retirement Income Security,,"Mitchell, Olivia S; Smetters, Kent; eds",,2003,,,,Other,Non-scholarly paper
1210-ZA14,,14,Annual 401(k) Benchmarking Survey 2005/2006 Edition,Deloitte Development LLC,,,,2006,,,,Other,Survey
1210-ZA14,,14,Are Mutual Fund Fees Competitive? What IQ-Related Behavior Tells Us,Social Science Research Network ,,"Grinblatt, Mark",,7-Nov,,,,Other,Non-scholarly paper
1210-ZA14,,14,"Asset Location for Retirement Savers, in Public Policies and Private Pensions",,,"Poterba, James M",,2004,,,,Other,Non-scholarly paper
1210-ZA14,,14,"Company Stock and Pension Plan Diversification, in The Pension Challenge: Risk Transfers and Retirement Income Security",,,"Mitchell, Olivia S; Smetters, Kent; eds",,2003,,,,Other,Non-scholarly paper
1210-ZA14,,14,Fees and Revenue Sharing in Defined Contribution Retirement Plans,Deloitte Financial Advisory Services LLP,,,,6-Dec-07,,,,Other,Industry paper
1210-ZA14,,14,Financial Advice and Individual Investors' Portfolios,Social Science Research Network ,,Bluethgen,,8-Mar,,,,Other,Non-scholarly paper
1210-ZA14,,14,Financial Literacy and Mutual Fund Investments: Who Buys Actively Managed Funds?,Social Science Research Network ,,"Miller, Sebastian; Weber, Martin",,8-Feb,,,,Other,Non-scholarly paper
1210-ZA14,,14,Financial Planning: On the Issue of Advice,Benefits Quarterly,,"Ameriks, John; Fore, Douglas",,2002,,,,Other,Non-scholarly paper
1210-ZA14,,14,High-Quality Financial Advice Wanted!,Social Science Research Network ,,Bluethgen,,8-Feb,,,,Other,Non-scholarly paper
1210-ZA14,,14,How to Invest Over the Life Cycle: a Review,Social Science Research Network ,,"Wallmeier, Martin; Zainhofer, Florian",,6-Dec,,,,Other,Non-scholarly paper
1210-ZA14,,14,Intermediated Investment Management,Social Science Research Network ,,"Stoughton, Neal M",,7-Mar,,,,Other,Non-scholarly paper
1210-ZA14,,14,Investment Advice Survey 2001,Council of America,,,,2001,,,,Other,Survey
1210-ZA14,,14,Investment Mistakes of Individual Investors and the Impact of Financial Advice,Science Research Network,,"Fischer, Rene; Gerhardt, Ralf",,7-Aug,,,,Other,Non-scholarly paper
1210-ZA14,,14,Investor Behavior in the Mutual Fund Industry: Evidence from Gross Flows,Social Science Research Network ,,"Cashman, George; et al",,7-Feb,,,,Other,Non-scholarly paper
1210-ZA14,,14,Investor Profile and Asset Allocation Advice,Social Science Research Network ,,"Cavezzali, Elisa; Rigoni, Ugo",,7-Feb,,,,Other,Non-scholarly paper
1210-ZA14,,14,Investor Timing and Fund Distribution Channels,Social Science Research Network ,,"Bullard, Mercer",,7-Dec,,,,Other,Non-scholarly paper
1210-ZA14,,14,Life-Cycle Funds,Social Science Research Network ,,"Viceira, Luis M",,7-May,,,,Other,Non-scholarly paper
1210-ZA14,,14,"Non-Market Wealth, Background Risk and Portfolio Choice",Social Science Research Network ,,"Franke, Günter",,7-Mar,,,,Other,Non-scholarly paper
1210-ZA14,,14,Optimal Asset Location and Allocation with Taxable and Tax-Deferred Investing,The Journal of Finance,,"Dammon, Robert M",,2004,,,,Other,Non-scholarly paper
1210-ZA14,,14,Personalized Retirement Advice and Managed Accounts: Who Uses Them and How Does Advice Affect Behavior in 401(k) Plans?,Center for Retirement Research,,"Agnew, Julie",,2006,,,,Other,Working Paper
1210-ZA14,,14,Portfolio Allocation Choices in Taxable and Tax-Deferred Accounts: An Empirical Analysis of Tax-Efficiency,Social Science Research Network ,,"Amromin, Gene",,2-May,,,,Other,Non-scholarly paper
1210-ZA14,,14,Portfolio Transactions Costs at U.S. Equity Mutual Funds,University of Florida,,"Karceski, Jason",,2004,,,,Other,Working Paper
1210-ZA14,,14,"Regulating Markets for Retirement Payouts: Solvency, Supervision, and Credibility",Pension Research Council,,"Borzi, Phyllis C; Patterson, Martha Priddy",,7-Sep,,,,Other,Non-scholarly paper
1210-ZA14,,14,"Survey Findings: Hot Topics in Retirement, 2007",Hewitt Associates LLC,,,,2007,,,,Other,Survey
1210-ZA14,,14,The Economics of Mutual-Fund Brokerage: Evidence from the Cross Section of Investment Channels,Social Science Research Network ,,"Christoffersen, Susan; et al.",,5-Dec,,,,Other,Non-scholarly paper
1210-ZA14,,14,"The Economics of Providing 401(k) Plans: Services, Fees and Expenses 2006",Investment Company Institute Research Fundamentals,,"Holden, Sarah; Hadley, Michael",,7-Sep,,,,Other,Non-scholarly paper
1210-ZA14,,14,The Efficiency of Pension Plan Investment Menus: Investment Choices in Defined Contribution Pension Plans,University of Michigan Retirement Research Center,,"Tang, Ning; Mitchell, Olivia S",,8-Jun,,,,Other,Working Paper
1210-ZA14,,14,The NUA Benefit and Optimal Investment in Company Stock in 401(k) Accounts,Social Science Research Network ,,"Bajaj, Mukesh",,7-Feb,,,,Other,Non-scholarly paper
1210-ZA14,,14,The Role of Brokers and Financial Advisors Behind Investment Into Load Funds,China Europe International Business School ,,"Zhao, Xinge",,5-Dec,,,,Other,Working Paper
